Zeit [s],Leistung [kW],Leistung [W],Current [A],Charge [C],SOC [%],U_R1 [V],U_R [V],I_R1 [A],U_R2 [V],I_R2 [A],Q_Irreversibel [W],Q_Sum_Cell [W],U_ges [V],Temperatur [K],Output Temperature [K],OCV [V],R [Ohm],R1 [Ohm],R2 [Ohm],C1 [C],C2 [C]
833.0,1.5,-1500,-32.05128205128205,-2871.794871794901,35.75498575498561,-0.05273109850113851,-0.07036139957264957,-32.26377439131517,-0.04143467198307913,-33.05078726587536,0,0,44.877209752223685,293.15,293.15,3.6166202279202277,0.0021952756666666668,0.0016365946125356085,0.0012506767616334339,9314.487740550769,7230.09352678062
833.5,1.6,-1600,-34.18803418803419,-2887.8205128205423,35.675493487993336,-0.05271966467053973,-0.07036139957264956,-32.30357921059361,-0.041365512280805455,-32.91189456527822,0,0,44.873028466828266,293.15,293.15,3.616217997049246,0.0021952756666666663,0.0016343747591829425,0.0012536667175205253,9292.263786721993,7226.066493447922
834.0,1.6,-1600,-34.18803418803419,-2904.9145299145594,35.590701736534925,-0.052821323144784785,-0.07505215954415954,-32.412896850201015,-0.04145386592870611,-32.89871106623923,0,0,44.80400082819981,293.15,293.15,3.6157889507868664,0.0021952756666666668,0.0016320069156067658,0.0012568560038000894,9268.558235971306,7221.770991226377
834.5,1.6,-1600,-34.18803418803419,-2922.0085470085764,35.50590998507651,-0.052917329938958535,-0.07505215954415953,-32.5190595234819,-0.04154318546458532,-32.88635875081682,0,0,44.79601398449819,293.15,293.15,3.615359904524487,0.0021952756666666663,0.001629639072030589,0.0012600452900796532,9244.852685220616,7217.475489004834
835.0,1.7,-1700,-36.324786324786324,-2939.1025641025935,35.42111823361809,-0.05300782706693047,-0.07505215954415953,-32.625112211549315,-0.041633414423214,-32.869613198521854,0,0,44.788086943961446,293.15,293.15,3.6149308582621074,0.0021952756666666663,0.0016272712284544119,0.0012632345763592173,9221.147134469926,7213.179986783291
835.5,1.8,-1800,-38.46153846153846,-2957.2649572649866,35.33102699769352,-0.053208984646919325,-0.07974291951566953,-32.80270091422989,-0.04187307021281025,-32.96544085548908,0,0,44.71545028902809,293.15,293.15,3.614474996608329,0.002195275666666667,0.0016247553946547241,0.0012666231930312539,9195.95998679732,7208.6160156729
836.0,2.3,-2300,-49.14529914529914,-2976.4957264957557,35.2356362773028,-0.05351756016261802,-0.08443367948717949,-33.062311528945585,-0.04225454319491156,-33.1461283546435,0,0,44.639224977339765,293.15,293.15,3.6139923195631525,0.0021952756666666668,0.001622091570631525,0.0012702111400957636,9169.291242202795,7203.783575673664
836.5,3.0,-3000,-64.1025641025641,-3001.068376068405,35.11374813458132,-0.054397834380233205,-0.10788747934472932,-33.69855895023061,-0.04336596583920348,-33.859142941105986,0,0,44.30041571795859,293.15,293.15,3.613375565560981,0.0021952756666666663,0.0016186877954907706,0.001274795739122637,9135.214512998677,7197.608791230193
837.0,3.2,-3200,-68.37606837606837,-3033.1196581196873,34.95476360059679,-0.056070080873420594,-0.14072279914529914,-34.83668769282506,-0.045469254729830065,-35.325413148820104,0,0,43.814016597916115,293.15,293.15,3.61257110381902,0.0021952756666666668,0.0016142480887854388,0.0012807756508968198,9090.766605341134,7189.5547245647995
837.5,2.4,-2400,-51.28205128205128,-3067.3076923077215,34.785180097679955,-0.05792444680368855,-0.15010431908831906,-36.06841008149882,-0.04777052350902173,-36.97585941146274,0,0,43.626878384612006,293.15,293.15,3.6117130112942606,0.0021952756666666663,0.001609512401633085,0.0012871542234559477,9043.355503839754,7180.963720121711
838.0,1.7,-1700,-36.324786324786324,-3092.9487179487473,34.657992470492324,-0.05876891748283487,-0.11257823931623931,-36.6516623411901,-0.048767537312021624,-37.64882997752304,0,0,44.08241172126474,293.15,293.15,3.6110694419006912,0.0021952756666666668,0.0016059606362688198,0.0012919381528752939,9007.79717771372,7174.520466789396
838.5,1.5,-1500,-32.05128205128205,-3111.1111111111404,34.567901234567756,-0.05875072254754821,-0.07974291951566952,-36.69111112711931,-0.04867520455843137,-37.49100940076425,0,0,44.50478153712843,293.15,293.15,3.610613580246913,0.0021952756666666668,0.0016034448024691318,0.0012953267695473307,8982.610030041113,7169.956495679005
839.0,1.4,-1400,-29.91452991452991,-3127.1367521367815,34.48840896757549,-0.058491814670344415,-0.07036139957264956,-36.57674501764901,-0.048295649653651365,-37.11888155820994,0,0,44.62981231123072,293.15,293.15,3.6102113493759314,0.0021952756666666663,0.0016012249491164658,0.001298316725434422,8960.38607621234,7165.9294623463065
839.5,-0.3,300,6.41025641025641,-3142.0940170940466,34.41421618504937,-0.058119192711779566,-0.06567063960113959,-36.33364569525544,-0.04779270496366987,-36.74922029995813,0,0,44.69729415605689,293.15,293.15,3.60983593389635,0.0021952756666666663,0.001599153085987311,0.0013011073509290407,8939.643719305484,7162.170897902457
840.0,0.0,0,-0.0,-3138.8888888889182,34.430114638447826,-0.05572968694730836,0.014072279914529912,-34.839828390125,-0.04478002735068624,-34.43268363653957,0,0,45.80522629393205,293.15,293.15,3.609916380070546,0.0021952756666666663,0.0015995970566578443,0.0013005093597516222,8944.08851007124,7162.976304568996
840.5,1.1,-1100,-23.504273504273502,-3138.8888888889182,34.430114638447826,-0.05378204139623322,-0.0,-33.65649513217271,-0.04237650944329233,-32.529703367486796,0,0,45.678851780003264,293.15,293.15,3.609916380070546,0.0021952756666666663,0.0015995970566578443,0.0013005093597516222,8944.08851007124,7162.976304568996
841.0,0.8,-800,-17.094017094017094,-3150.641025641055,34.371820309320164,-0.05321346728357428,-0.05159835968660968,-33.3253751789579,-0.04174624403226098,-32.00670985520929,0,0,45.0198234169153,293.15,293.15,3.6096214107651603,0.0021952756666666668,0.0015979691641992227,0.0013027019940688223,8927.790943930144,7160.023146791685
841.5,1.1,-1100,-23.504273504273502,-3159.1880341880637,34.32942443359095,-0.05230322330374351,-0.03752607977207977,-32.78875485562635,-0.040704545767284855,-31.155667830128742,0,0,45.22534950428121,293.15,293.15,3.6094068876339707,0.0021952756666666668,0.0015967852424111342,0.0013042966372086048,8915.938168554796,7157.875395680913
842.0,1.0,-1000,-21.367521367521366,-3170.9401709402005,34.27113010446329,-0.05178160216384969,-0.051598359686609675,-32.49189617260106,-0.0401698513239741,-30.699569163267576,0,0,45.052307367003955,293.15,293.15,3.609111918328584,0.0021952756666666663,0.0015951573499525125,0.001306489271525805,8899.640602413696,7154.922237903601
842.5,0.6,-600,-12.82051282051282,-3181.623931623961,34.218135259801784,-0.051155569841077775,-0.0469075997150997,-32.116968146945474,-0.03951746472944388,-30.173407431868913,0,0,45.126420691676685,293.15,293.15,3.6088437644145968,0.0021952756666666663,0.0015936774477174022,0.0013084825754505322,8884.824633194517,7152.237549015136
843.0,0.6,-600,-12.82051282051282,-3188.0341880342176,34.18633835300487,-0.05006856012243313,-0.028144559829059827,-31.452045291081703,-0.038304081955262415,-29.22025013208447,0,0,45.39815371207285,293.15,293.15,3.608682872066205,0.0021952756666666668,0.0015927895063763357,0.001309678557805369,8875.935051663007,7150.626735682057
843.5,0.6,-600,-12.82051282051282,-3194.444444444474,34.154541446207965,-0.049017954679316314,-0.028144559829059824,-30.809261435172786,-0.037157089313918354,-28.319429997324992,0,0,45.42463088664173,293.15,293.15,3.608521979717812,0.0021952756666666663,0.0015919015650352692,0.0013108745401602055,8867.0454701315,7149.015922348978
844.0,0.6,-600,-12.82051282051282,-3200.8547008547303,34.12274453941106,-0.04800257693924907,-0.028144559829059824,-30.18791374290162,-0.03607285545978425,-27.468038913669268,0,0,45.44983423683725,293.15,293.15,3.60836108736942,0.0021952756666666663,0.001591013623694203,0.001312070522515042,8858.155888599991,7147.405109015899
844.5,0.6,-600,-12.82051282051282,-3207.2649572649866,34.09094763261415,-0.04702128649551385,-0.028144559829059824,-29.587320563863155,-0.03504795007578755,-26.663332287090142,0,0,45.473823182068664,293.15,293.15,3.6082001950210274,0.0021952756666666663,0.0015901256823531366,0.0013132665048698785,8849.266307068483,7145.794295682821
