Zeit [s],Leistung [kW],Leistung [W],Current [A],Charge [C],SOC [%],U_R1 [V],I_R1 [A],U_R2 [V],I_R2 [A],Q_Irrev [W],Q_Sum_Cell [W],U_ges [V],Temperatur [K],Output Temperature [K],OCV [V],R [Ohm],R1 [Ohm],R2 [Ohm],C1 [C],C2 [C],U_R [V],Q_Irreversibel [W],Delta OCV [V],Q_Reversibel [W],Q_Cell [W]
994.0,0.4,-400,-9.130290743323092,-4707.876913028303,6.647435947280247,-0.00750429535040044,-8.88426993970554,-0.010565925005365285,-9.78501681669134,0,12.259742928755676,43.80758326121292,313.15,315.5498869318984,3.3995893594339233,0.0012820010217460978,0.0008425764176694944,0.0010825087737400551,6606.709768023977,12380.629651378425,-0.011705042061779143,0.2770216913392192,-0.00023294871894560495,0.6660354570266019,0.9430571483658212
994.5,0.4,-400,-9.130839234269255,-4712.442332645437,6.6247900166397,-0.007521371923901791,-8.905185076404274,-0.01054049247338825,-9.760516104368092,0,12.241147700431275,43.80495841118815,313.15,315.542148798306,3.399380563953419,0.001282085225658221,0.0008426883086668554,0.0010825170403270736,6607.126360775199,12379.358662901905,-0.011706514080117034,0.2768463181949874,-0.000232495800332794,0.6647804279920337,0.9416267461870211
995.0,0.4,-400,-9.131386366020077,-4717.008025828447,6.602142729025559,-0.00753704472040739,-8.924269063814966,-0.010516031443576287,-9.73694814743728,0,12.22247188641998,43.802339077832386,313.15,315.5344402717214,3.3991717559616155,0.0012821691070263625,0.0008427997710645603,0.0010825252752488428,6607.5413577634545,12378.09254296027,-0.011707981502832664,0.27666507810833896,-0.00023204285458051119,0.6635250670008902,0.9401901451092292
995.5,0.4,-400,-9.131932413226608,-4721.573992035061,6.579494087127674,-0.007551439891310537,-8.941687136846323,-0.010492505799580226,-9.714278265616219,0,12.203734448985106,43.79972408625518,313.15,315.5267612090647,3.3989629354833175,0.00128225266745454,0.0008429108069940432,0.001082533478662834,6607.954766924502,12376.831267342208,-0.011709444695874392,0.27647940907831187,-0.0002315898817425535,0.6622693946897732,0.9387488037680851
996.0,0.4,-400,-9.132477620458898,-4726.14023084529,6.556844093029316,-0.007564672209588052,-8.957589600275153,-0.010469880771627362,-9.69247307259625,0,12.184952354395055,43.79711239241371,313.15,315.51911147168016,3.3987541025377306,0.0012823359084937383,0.0008430214185162688,0.0010825416507213134,6608.366595931728,12375.574812636873,-0.011710903986229895,0.2762905979335849,-0.0002311368818605863,0.6610134293275731,0.937304027261158
996.5,0.4,-400,-9.133022205118841,-4730.706741947849,6.534192748274556,-0.007576846098066151,-8.97211318036768,-0.010448122885750987,-9.671500427176962,0,12.166140734075444,43.79450307036454,313.15,315.5114909249057,3.3985452571390917,0.001282418831646987,0.0008431316076284773,0.001082549791571838,6608.776852221263,12374.323156157285,-0.011712359665694493,0.27609979249321803,-0.00023068385496549112,0.6597571870510469,0.9358569795442649
997.0,0.4,-400,-9.133566360082241,-4735.27352512789,6.511540053929117,-0.007588056564563947,-8.985382253866863,-0.010427199914992573,-9.651329386305553,0,12.147313037160922,43.79189530070395,313.15,315.50389943767874,3.3983363992972273,0.001282501438374022,0.000843241376270381,0.0010825579013577153,6609.1855430150445,12373.07627586992,-0.011713811994290056,0.27590801308819957,-0.00023023080107858234,0.6585006820780253,0.9344086951662248
997.5,0.4,-400,-9.134110256095036,-4739.840580255937,6.48888601063523,-0.007598390052367607,-8.997509965499424,-0.010407080832494474,-9.631930159941609,0,12.128481174085133,43.78928836008777,313.15,315.4963368821763,3.3981275290180566,0.0012825837300955622,0.0008433507263298438,0.0010825659802184222,6609.592675341973,12371.834150330225,-0.011715261203366504,0.2757161634138972,-0.0002297777202127046,0.6572439269003437,0.932960090314241
998.0,0.4,-400,-9.134654043946155,-4744.40790727791,6.466230618661161,-0.00760792521371892,-9.008599244139342,-0.010387735766404942,-9.613274067671185,0,12.10965565108171,43.78668161173173,313.15,315.488803133486,3.3979186463040563,0.0012826657081972087,0.0008434596596480675,0.001082574028289988,6609.998256057212,12370.596758623684,-0.01171670749841469,0.27552504070173967,-0.00022932461237322322,0.6559869324583918,0.9315119731601315
998.5,0.4,-400,-9.135197856437431,-4748.9755062061295,6.443573877945788,-0.00761673361330306,-9.0187437268402,-0.010369135956520907,-9.595333496997844,0,12.090845695647257,43.78407449680186,313.15,315.4812980693071,3.397709751154661,0.0012827473740330117,0.0008435681780243275,0.0010825820457053444,6610.402291859828,12369.364080312023,-0.011718151061617112,0.27533534521233943,-0.00022887147755891576,0.6547297082989881,0.9300650535113275
999.0,0.4,-400,-9.135741810169298,-4753.543377111214,6.420915788138821,-0.007624880368085021,-9.028028599109467,-0.010351253712597451,-9.57808186324162,0,12.072059373150577,43.78146652661337,313.15,315.4738215696792,3.3975008435666405,0.0012828287289287108,0.0008436762832202793,0.0010825900325946434,6610.804789308819,12368.136095384307,-0.01171959205416036,0.2751476890626586,-0.00022841831576277642,0.653472262718155,0.9286199517808136
999.5,0.4,-400,-9.136286007159049,-4758.111520114793,6.398256348636938,-0.007632424729266895,-9.036531359034703,-0.01033406237425617,-9.561493570980105,0,12.053303694868836,43.778857275563524,313.15,315.46637351673553,3.397291923534433,0.0012829097741846771,0.0008437839769638695,0.0010825979890855474,6611.20575483768,12366.912784212502,-0.011721030618331041,0.2749626044074135,-0.00022796512697273875,0.6522146028901893,0.9271772072976028
1000.0,0.4,-400,-9.136830536307121,-4762.6799353829465,6.375595558616336,-0.007639420611613426,-9.044322512178507,-0.010317536272427704,-9.545543976968935,0,12.03458471780024,43.77624637473082,313.15,315.4589537944803,3.3970829910504423,0.0012829905110785865,0.0008438912609528861,0.00108260591530349,6611.605194767616,12365.694127511146,-0.01172246687941511,0.27478055100030757,-0.00022751191117232673,0.6509567349843262,0.9257372859846338
1000.5,0.4,-400,-9.137375474725353,-4767.248623120309,6.3529334170619585,-0.0076459170749164284,-9.051466203529333,-0.010301650692266668,-9.5302093544817,0,12.015907636647986,43.77363350607923,313.15,315.4515622885875,3.3968740461053115,0.0012830709408678334,0.0008439981368581673,0.0010826138113719142,6612.003115319498,12364.48010630092,-0.011723900947418524,0.2746019231643104,-0.00022705866834123916,0.6496986642701501,0.9243005874344605
1001.0,0.4,-400,-9.13792088893988,-4771.817583564779,6.330269922793757,-0.007651958761935168,-9.058020792222758,-0.010286381837479925,-9.51546685901217,0,11.99727686839871,43.77101839721154,313.15,315.4441988862195,3.396665088688159,0.0012831510647917112,0.0008441046063264985,0.0010826216774124852,6612.399522624637,12363.270701875706,-0.011725332918625627,0.27442705620247076,-0.00022660539845587515,0.6484403952128146,0.9228674514152854
1001.5,0.4,-400,-9.138466835980271,-4776.386816982769,6.30760507449023,-0.0076575862967559,-9.064039374227704,-0.01027170679601182,-9.501294495284103,0,11.97869612993263,43.76840081662129,313.15,315.4368634758635,3.3964561187868,0.0012832308840733803,0.000844210670983228,0.0010826295135452852,6612.794422734533,12362.065895772903,-0.01172676287701023,0.274256232281948,-0.0002261521014898046,0.6471819315590235,0.9214381638409714
1002.0,0.4,-400,-9.139013364365322,-4780.956323664952,6.2849388707095635,-0.0076628366471556434,-9.069570257719583,-0.010257603507032451,-9.487671085516508,0,11.960168509106628,43.765780569397144,313.15,315.42955594718524,3.3962471363879425,0.0012833103999216394,0.000844316332434619,0.001082637319888986,6613.18782162963,12360.865669746701,-0.011728190895512868,0.2740896858243229,-0.00022569877741419127,0.6459232764146485,0.9200129622389714
1002.5,0.4,-400,-9.139560514995056,-4785.52610392245,6.262271309908485,-0.00766774345422979,-9.0746573954327,-0.010244050729177393,-9.474576238894414,0,11.941696529746972,43.763157493337786,313.15,315.4222761908973,3.3960381414773564,0.001283389613532512,0.0008444215922699595,0.0010826450965610054,6613.579725227166,12359.670005744116,-0.011729617037196511,0.27392760843500785,-0.0002252454261981697,0.6446644323147592,0.9185920407497671
1003.0,0.4,-400,-9.14010832195765,-4790.096158083428,6.239602390459186,-0.0076723373322473126,-9.07934077789388,-0.01023102800998954,-9.461990322197401,0,11.923282210978657,43.76053145543957,313.15,315.4150240986417,3.395829134040034,0.0012834685260906728,0.0008445264520634575,0.0010826528436776472,6613.970139388235,12358.478885883454,-0.011731041356292077,0.2737701534038677,-0.00022479204780918372,0.6434054012867982,0.9171755546906659
1003.5,0.4,-400,-9.140656813259035,-4794.666486490058,6.216932110664395,-0.0076766461414283565,-9.083656791084616,-0.010218515656515853,-9.449894431540255,0,11.904927121303398,43.75790234872209,313.15,315.4077995628847,3.3956201140603257,0.0012835471387707235,0.0008446309133759349,0.0010826605613542253,6614.359069924091,12357.292292435075,-0.011732463899143755,0.27361743980811687,-0.0002243386422132879,0.6421461849075292,0.915763624715646
1004.0,0.4,-400,-9.14120601148244,-4799.2370894957985,6.1942604687708425,-0.00768069523609456,-9.087638541756528,-0.010206494707013803,-9.438270365182005,0,11.886632427821366,43.755270089360636,313.15,315.40060247682356,3.395411081522067,0.0012836254527383297,0.0008447349777563398,0.0010826682497051781,6614.746522601784,12356.11020780423,-0.011733884705063488,0.273469556247281,-0.00022388520937541685,0.6408867843543626,0.9143563406016436
1004.5,0.4,-400,-9.141755934384289,-4803.807967462991,6.171587462981197,-0.007684507690420179,-9.091316153331949,-0.010194946903724208,-9.427100597361571,0,11.868398940971947,43.75263461409672,313.15,315.39343273430336,3.395202036408687,0.0012837034691512324,0.0008448386467430902,0.0010826759088441644,6615.132503149149,12354.932614515765,-0.011735303807102977,0.27332656423856994,-0.00022343174925962394,0.6396272004515798,0.9129537646901498
1005.0,0.4,-400,-9.142306595432391,-4808.379120760707,6.148913091464745,-0.007688104503810068,-9.094717035054956,-0.010183854666669006,-9.416368253119856,0,11.850227155148517,43.74999587790098,313.15,315.3862902297434,3.3949929787033053,0.0012837811891601514,0.0008449419218652738,0.0010826835388841544,6615.517017259292,12353.759495200517,-0.01173672123275089,0.27318850129947625,-0.0002229782618292949,0.6383674337119482,0.9115559350114244
1005.5,0.4,-400,-9.142858004291796,-4812.950549762853,6.1262373523668,-0.007691504787746904,-9.097866126816285,-0.010173201068434215,-9.406057084069994,0,11.832117285520901,43.747353851865036,313.15,315.3791748580722,3.3947839083888227,0.0012838586139095813,0.000845044804643707,0.001082691139937507,6615.900070594516,12352.590832583282,-0.011738137004562185,0.2730553837428337,-0.000222524747047336,0.6371074843741588,0.9101628681169924
1006.0,0.4,-400,-9.143410167263117,-4817.522254846485,6.103560243817036,-0.007694725935783027,-9.1007861218554,-0.010162969809899999,-9.396151445078925,0,11.81406930137799,43.7447085213006,313.15,315.3720865146702,3.3945748254479935,0.0012839357445384972,0.0008451472965918705,0.0010826987121160395,6616.2816687898185,12351.42660947218,-0.011739551140725835,0.27292720920797586,-0.00022207120487634073,0.6358473524364848,0.9087745616444607
1006.5,0.4,-400,-9.143963087677864,-4822.094236390324,6.080881763936887,-0.0076977837782005,-9.103497669342879,-0.010153145196881303,-9.386636271825056,0,11.79608295628222,43.74205988402692,313.15,315.3650250953194,3.3943657298634986,0.001284012582180975,0.0008452493992167362,0.001082706255531088,6616.661817455957,12350.266808749271,-0.011740963655576777,0.2728039589500647,-0.00022161763527873773,0.6345870376870291,0.9073909966370938
1007.0,0.4,-400,-9.14451676625467,-4826.666494773452,6.058201910845973,-0.007700692722724936,-9.106019558664736,-0.01014371211764406,-9.377497059198236,0,11.77815781530686,43.73940794882846,313.15,315.35799049615974,3.394156621618,0.0012840891279667372,0.0008453511140194901,0.001082713770293561,6617.040522182151,12349.111413362323,-0.011742374560057167,0.272685599908118,-0.00022116403821691947,0.6333265397308713,0.9060121396389893
1007.5,0.4,-400,-9.14507120142018,-4831.239030374161,6.035520682667851,-0.007703465882553158,-9.108368887064701,-0.010134656021263358,-9.36871984050959,0,11.760293279607847,43.736752734067245,313.15,315.3509826136503,3.393947500694198,0.0012841653830216282,0.0008454524424961658,0.0010827212565139867,6617.417788538437,12347.960406317648,-0.011743783862131806,0.27257208657078746,-0.00022071041365335703,0.6320658580144315,0.904637944585219
1008.0,0.4,-400,-9.14562638959782,-4835.81184356896,6.012838077534919,-0.0077061151928406795,-9.110561212150483,-0.01012596289679135,-9.360291167480177,0,11.742488608562507,43.73409426643502,313.15,315.3440013445365,3.3937383670748726,0.0012842413484680309,0.000845553386138197,0.0010827287143025533,6617.79362207772,12346.813770673805,-0.011745191567161915,0.27246336265751236,-0.0002202567615506984,0.6308049918472959,0.9032683545048082
1008.5,0.4,-400,-9.146182325467556,-4840.384934731694,5.990154093592789,-0.00770865151669121,-9.112610690633371,-0.010117619253203973,-9.352198090978627,0,11.724742939690342,43.73143257983226,313.15,315.33704658582155,3.3935292207429253,0.0012843170254252243,0.0008456539464328929,0.001082736143769144,6618.168028337554,12345.671489536197,-0.011746597678241252,0.2723593626313331,-0.00021980308187185578,0.6295439404217702,0.9019033030531033
1009.0,0.4,-400,-9.146739002199281,-4844.958304232793,5.967468729004004,-0.0077110847415961,-9.114530204546329,-0.010109612100096796,-9.344428142479117,0,11.707055306553453,43.72876771436194,313.15,315.33011823474203,3.3933200616814174,0.0012843924150096942,0.0008457541248638503,0.0010827435450233688,6618.54101284167,12344.5335460524,-0.011748002196498096,0.2722600130583636,-0.0002193493745800801,0.6282827028303636,0.9005427158887271
1009.5,0.4,-400,-9.147296411662364,-4849.531952438624,5.944781981951266,-0.007713423867185841,-9.116331476072935,-0.010101928929101493,-9.33696931621228,0,11.689424654818831,43.72609971542718,313.15,315.32321618874704,3.393110889873591,0.0012844675183353962,0.000845853922911305,0.0010827509181745875,6618.912581101282,12343.399923408166,-0.01174940512136623,0.27216523382773117,-0.00021889563963902532,0.6270212780814097,0.8991865119091409
1010.0,0.4,-400,-9.147854544613645,-4854.105879710931,5.922093850640223,-0.007715677085077772,-9.118025172016846,-0.010094557695995576,-9.329810051982582,0,11.671849856649782,43.72342863292302,313.15,315.31634034548097,3.392901705302903,0.0012845423365139819,0.0008459533420524307,0.0010827582633319353,6619.282738616206,12342.270604824042,-0.01175080645082806,0.2720749392446636,-0.00021844187701280447,0.625759665113012,0.8978346043576755
1010.5,0.4,-400,-9.148413390865844,-4858.680086406363,5.899404333301771,-0.007717851851533174,-9.11962099884822,-0.010087486803479118,-9.322939218626951,0,11.654329723579664,43.72075452051317,313.15,315.309490602769,3.3926925079530426,0.001284616870654986,0.0008460523837615882,0.0010827655806043392,6619.651490875787,12341.145573552512,-0.01175220618163225,0.27198903900835775,-0.00021798808666603542,0.6244978628054626,0.8964869018138204
1011.0,0.4,-400,-9.148972939438307,-4863.254572876082,5.876713428194037,-0.007719954953572501,-9.121127789178606,-0.010080705084593215,-9.316346098090282,0,11.63686301800862,43.718077434983826,313.15,315.30266685860545,3.3924832978079484,0.0012846911218659836,0.000846151049510534,0.0010827728701005331,6620.0188433596695,12340.024812875648,-0.011753604309488524,0.2719074390852887,-0.00021753426856388074,0.6232358699922975,0.8951433090775862
1011.5,0.4,-400,-9.149533178691758,-4867.829339465428,5.854021133604025,-0.007721992569138793,-9.122553580438838,-0.010074201786755945,-9.310020370094449,0,11.619448463451771,43.715397435667,313.15,315.295869011144,3.392274074851829,0.0012847650912527168,0.0008462493407685892,0.001082780131929072,6620.384801538433,12338.908306103189,-0.011755000829241677,0.27183004248771275,-0.0002170804226720805,0.6219736854701159,0.8938037279578286
1012.0,0.4,-400,-9.15009409644858,-4872.404386513653,5.831327447848945,-0.007723970321846034,-9.12390568646415,-0.010067966556392522,-9.303952097378456,0,11.602084753656392,43.71271458392672,313.15,315.2890969586908,3.392064839069167,0.0012848387799191986,0.000846347259002778,0.0010827873661983405,6620.749370874104,12337.796036570966,-0.011756395735026856,0.2717567499662836,-0.00021662654895697892,0.6207113080072851,0.8924680579735687
1012.5,0.4,-400,-9.15065568010002,-4876.979714353703,5.8086323692772694,-0.007725893330800668,-9.125190762627213,-0.010061989424137259,-9.298131711488114,0,11.584770560695365,43.71002894270209,313.15,315.2823505996984,3.391855590444737,0.001284912188967792,0.0008464448056779302,0.0010827945730165613,6621.112556820541,12336.687987639725,-0.011757789020407874,0.2716874606249242,-0.0002161726473855454,0.6194487363516423,0.8911361969765665
1013.0,0.4,-400,-9.151217916701581,-4881.555323312054,5.785935896269578,-0.0077277662559404065,-9.126414865101557,-0.010056260790585816,-9.292549999094549,0,11.567504542134872,43.70734057610153,313.15,315.27562983276243,3.391646328963606,0.0012849853194992688,0.0008465419822567638,0.0010828017524918008,6621.4743648237345,12335.584142694215,-0.011759180678500215,0.2716220724653865,-0.00021571871792539155,0.618185969237296,0.8898080417026825
1013.5,0.4,-400,-9.151780793057759,-4886.131213708582,5.763238027239176,-0.007729593339294345,-9.127583504785363,-0.010050771412577073,-9.287198088821615,0,11.550285347365522,43.70464954904352,313.15,315.2689345566187,3.3914370546111456,0.0012850581726128552,0.0008466387901999398,0.0010828089047319742,6621.8348003220235,12334.484485142542,-0.01176057070208023,0.2715604828682746,-0.00021526476054478351,0.6169230053906116,0.8884834882588862
1014.0,0.4,-400,-9.152344295797105,-4890.707385856481,5.740538760632532,-0.007731378442531897,-9.128701696367512,-0.010045512389984714,-9.28206743856315,0,11.533111623178247,43.701955926938844,313.15,315.2622646701423,3.3912277673730324,0.001285130749406253,0.0008467352309660968,0.0010828160298448465,6622.193868746212,12333.38899841579,-0.01176195908368178,0.2715025890167042,-0.00021481077521265065,0.6156598435354685,0.8871624325521728
1014.5,0.1,-100,-2.2882271028596644,-4891.8514994079105,5.734863594206793,-0.007214844382955489,-9.129774002974257,-0.009762153890631486,-9.277149823271579,0,4.216574426296156,43.826348898944026,313.15,315.253985544833,3.3911754423385867,0.0012852030509756572,0.0008468313060118688,0.0010828231279380344,6622.551575519641,12332.297665967806,-0.0029408364539204295,0.17050876308414087,-0.00021469727188413586,0.15384311586171728,0.32435187894585815
1015.0,0.1,-100,-2.2817323941490697,-4892.992365604985,5.729204535689558,-0.006743993926625592,-8.518613381985118,-0.00948911479203369,-9.015391532876832,0,4.0233351961250925,43.835447017572804,313.15,315.2456992995067,3.391123265819058,0.0012852927966940104,0.0008469505610165622,0.0010828319385831888,6622.9955859554575,12330.94302850539,-0.0029326942101831777,0.15616173281933288,-0.00021458409071379116,0.1533255899595204,0.30948732277885327
1015.5,0.1,-100,-2.2812588168637107,-4894.132995013417,5.723546651719161,-0.006315191339489448,-7.9615552136830505,-0.009226254874706666,-8.763167374700538,0,3.857745117253231,43.84376572524863,313.15,315.2374121566188,3.3910711001288503,0.0012853826195933467,0.000847069918580115,0.001082840756805465,6623.4399782385935,12329.587226059804,-0.002932290433990695,0.1435366945740571,-0.00021447093303438323,0.15321292983003756,0.2967496244040947
1016.0,0.1,-100,-2.2808259816608834,-4895.273408004247,5.717889841248773,-0.005924675760649206,-7.45428609750712,-0.00897319660704876,-8.520347682023878,0,3.7111936988287777,43.851458729011426,313.15,315.22912838334054,3.3910189443363143,0.001285472452222252,0.0008471892890724156,0.0010828495759829264,6623.884418658065,12328.23127675442,-0.002931938967737841,0.13237338491478245,-0.00021435779682497548,0.153103053456662,0.28547643837144443
1016.5,0.1,-100,-2.2804258489545206,-4896.413620928724,5.712234023171007,-0.005569023036834216,-6.992346924767044,-0.008729576170410553,-8.286583616904844,0,3.5810490522553167,43.858575398363335,313.15,315.2208516388619,3.3909667976936366,0.0012855622483245884,0.0008473086110278476,0.001082858391574449,6624.3286783649855,12326.87587878741,-0.0029316293815194816,0.12246989575162529,-0.00021424468046342014,0.15299541596032212,0.27546531171194744
1017.0,0.1,-100,-2.280055817857953,-4897.553648837654,5.706579122829098,-0.0052451158855559,-6.571678234133988,-0.008495043167955596,-8.061539007684873,0,3.465086886505727,43.86516084871777,313.15,315.2125850683182,3.3909146595124846,0.0012856519682347366,0.0008474278317383411,0.0010828671996859231,6624.772561116577,12325.521630878522,-0.002931358249914139,0.11365530672681784,-0.00021413158245658196,0.15288983838900735,0.26654514511582517
1017.5,0.1,-100,-2.2797135144421365,-4898.693505594875,5.700925071453991,-0.004950116346705661,-6.1885847839696275,-0.008269260133603,-7.844890081341993,0,3.361420415189059,43.87125639295583,313.15,315.20433138061065,3.3908625291588064,0.0012857415778594304,0.0008475469059004237,0.0010828759969702959,6625.215898238878,12324.169047637446,-0.0029311224511263,0.10578464371269294,-0.00021401850142907983,0.1527861574556962,0.25857080116838915
1018.0,0.1,-100,-2.279396767311557,-4899.833203978531,5.695271805662049,-0.004681440708813284,-5.839702839087634,-0.008051902058737032,-7.636325010905669,0,3.2684459329200486,43.87689987390985,313.15,315.19609291370045,3.390810406048204,0.00128583104783418,0.0008476657944942696,0.001082884780544754,6625.658544453207,12322.818572296874,-0.0029309191337420623,0.09873469406229214,-0.00021390543611324097,0.15268422385463468,0.25141891791692683
1018.5,0.1,-100,-2.27910358952826,-4900.972755773295,5.689619266997546,-0.004436736688345403,-5.521970392794573,-0.007842655936168537,-7.4355434790370145,0,3.18479744532812,43.8821259672283,313.15,315.18787168945823,3.390758289641717,0.0012859203528154868,0.0008477844638431842,0.00108289354792124,6626.100374374433,12321.470587395997,-0.0029307456919492225,0.09240051786289302,-0.00021379238533995092,0.1525839010085008,0.24498441887139383
1019.0,0.1,-100,-2.278832162203837,-4902.112171854397,5.683967401515883,-0.004213862659803014,-5.232600062763988,-0.007641220320684714,-7.24225625734781,0,3.109308820575615,43.88696645733836,313.15,315.1796694597988,3.390706179441977,0.0012860094708862725,0.0008479028848235365,0.0010829022969480785,6626.5412795694065,12320.125423754995,-0.002930599743154377,0.08669253765109249,-0.00021367934803031766,0.1524850639316471,0.2391776015827396
1019.5,0.1,-100,-2.278580819597271,-4903.251462264196,5.678316159403792,-0.00401086875241602,-4.969054421763575,-0.007447304905559827,-7.056184800884993,0,3.0409821943107516,43.89145048891176,313.15,315.17148774553925,3.390654074989703,0.001286098383055781,0.0008480210322002199,0.0010829110257608821,6626.981166082737,12318.783368023636,-0.002930479107745967,0.0815341090565681,-0.00021356632318807585,0.1523875981981051,0.2339217072546732
1020.0,0.1,-100,-2.278348035576151,-4904.3906362819835,5.672665494633019,-0.0038259796456959067,-4.729023545275296,-0.007260630114431432,-6.877060857233109,0,2.9789615755381407,43.89560479602487,313.15,315.16332786917724,3.390601975860517,0.0012861870728383545,0.0008481388840669287,0.0010829197327411973,6627.41995235283,12317.444669039309,-0.002930381790784705,0.07685949142161237,-0.0002134533098926604,0.15229139900439845,0.22915089042601083
1020.5,0.1,-100,-2.278132411312758,-4905.52970248764,5.667015364644644,-0.003657578911123969,-4.510404577307609,-0.0070809267079752465,-6.704626089710382,0,2.9225107796648864,43.89945391100747,313.15,315.15519098258477,3.390549881662024,0.0012862755258981186,0.00084825642137401,0.0010829284164816217,6627.857567453982,12316.10954319018,-0.0029303059654268667,0.0726121511944885,-0.0002133403072928929,0.15219637031819508,0.22480852151268357
1021.0,0.1,-100,-2.2779326640991706,-4906.66866881969,5.6613657300610605,-0.003504194760942849,-4.31128313332271,-0.006907935404837504,-6.538631714155564,0,2.8709949632585783,43.903020354797185,313.15,315.1470780904461,3.390497792031163,0.001286363729748781,0.000848373627529554,0.0010829370757563332,6628.293949611168,12314.778178946523,-0.002930249957907186,0.0687433422997957,-0.0002132273146012212,0.1521024241047103,0.220845766404506
1021.5,0.1,-100,-2.2777476171767126,-4907.807542628278,5.655716554423229,-0.0033644870774957275,-4.129916375312004,-0.006741406516307028,-6.378838148822345,0,2.8238651580449243,43.90632481045269,313.15,315.13899007013026,3.390445706631782,0.0012864516734995641,0.0008484904880617871,0.0010829457094961473,6628.729044943057,12313.450740695622,-0.0029302122339266265,0.06521091714912683,-0.0002131143310884646,0.15200947962355965,0.21722039677268648
1022.0,0.1,-100,-2.2775761904852763,-4908.94633072352,5.65006780395079,-0.00323723560792446,-3.964717608767494,-0.006581099594230725,-6.225014676916579,0,2.7806453036983267,43.90938628133154,313.15,315.13092768857285,3.3903936251524267,0.0012865393476397878,0.0008486069903328224,0.0010829543167673674,6629.162806396247,12312.127371993349,-0.00293019138630684,0.06197832980270781,-0.00021300135607901582,0.15191746278947116,0.21389579259217897
1022.5,0.1,-100,-2.277417392247085,-4910.085039419643,5.644419447323198,-0.003121329219391163,-3.8142422647266443,-0.006426783091696061,-6.07693912132868,0,2.7409213636207537,43.91222223530279,313.15,315.122891616647,3.3903415473043204,0.0012866267438558703,0.0008487231232954898,0.0010829628967538208,6629.595192839895,12310.808198326336,-0.002930186123787594,0.05901379930299946,-0.00021288838894646396,0.15182630559090465,0.21084010489390412
1023.0,0.1,-100,-2.2772703113076798,-4911.223674575297,5.638771455479677,-0.0030157561194156615,-3.677175142318879,-0.006278234036022556,-5.934397531129855,0,2.7043321781330762,43.914848736241964,313.15,315.1148824414234,3.3902894728195228,0.0012867138548755463,0.0008488388772863315,0.0010829714487415642,6630.026168294999,12309.493329463417,-0.00293019526085634,0.056289606602889584,-0.00021277542910959354,0.1517359455611932,0.20802555216408278
1023.5,0.1,-100,-2.2771341101642504,-4912.362241630379,5.633123801436614,-0.002919594954504988,-3.552318798411054,-0.006135237713621723,-5.797183879416192,0,2.6705617677811135,43.91728056394392,313.15,315.10690067665325,3.3902374014492462,0.0012868006743349703,0.0008489542438490048,0.0010829799721058372,6630.455701276887,12308.182861461599,-0.00293021770851052,0.05378150299351207,-0.0002126624760287323,0.1516463252973428,0.20542782829085487
1024.0,0.1,-100,-2.277008018618074,-4913.500745639688,5.627476460120597,-0.002832006708065186,-3.4385829811287176,-0.00599758736630116,-5.665099772099261,0,2.6393328478269247,43.91953132348707,313.15,315.0989467717531,3.390185332962312,0.0012868871966650786,0.0008490692155832833,0.0010829884662999056,6630.883764233027,12306.876878381281,-0.0029302524658633184,0.05146821165690949,-0.00021254952920241195,0.1515573920220847,0.2030256036789942
1024.5,0.1,-100,-2.276891327993805,-4914.639191303685,5.621829408215845,-0.0027522273256982374,-3.3349750133041747,-0.00586508389860406,-5.537954167255874,0,2.6104013551467227,43.92161354499015,313.15,315.091021119525,3.39013326714375,0.0012869734169941962,0.0008491837860156364,0.0010829969308455002,6631.310333061158,12305.575453756377,-0.0029302986125126405,0.0493310070568582,-0.0002124365881643169,0.15146909718519738,0.20080010424205558
1025.0,0.1,-100,-2.2767833858737263,-4915.777582996622,5.616182624024688,-0.0026795610024603145,-3.2405910403496643,-0.005737535595790083,-5.415563104663069,0,2.583551822092487,43.923538774617526,313.15,315.0831240628071,3.3900812037935073,0.0012870593310643488,0.0008492979494880256,0.0010830053653246015,6631.735386695261,12304.278651857489,-0.0029303553016010613,0.047353359445089095,-0.00021232365248049378,0.15138139610048684,0.19873475554557593
1025.5,0.1,-100,-2.2766835912999763,-4916.915924792273,5.61053608733992,-0.0026133740725487855,-3.154608064746202,-0.005614757852077604,-5.297749445157248,0,2.558593459557874,43.9253176576129,313.15,315.0752559002177,3.3900291427252744,0.001287144935159171,0.0008494117010621076,0.0010830137693723606,6632.158906748887,12302.986528780084,-0.0029304217535017565,0.04552063388929356,-0.0002122107217467984,0.1512942476151583,0.19681488150445187
1026.0,0.1,-100,-2.276591390402126,-4918.054220487474,5.604889779328008,-0.0025530894472464293,-3.0762766963421315,-0.005496572908780804,-5.184342619468782,0,2.5353568344839337,43.926960014070964,313.15,315.06741689113085,3.389977083765404,0.0012872302260416397,0.0008495250364364936,0.0010830221426709882,6632.580877207099,12301.69913338435,-0.0029304972500717795,0.04381983499783999,-0.00021209779558656019,0.15120761380861644,0.19502744880645645
1026.5,0.1,-100,-2.2765062724114613,-4919.19247362368,5.59924368242222,-0.002498181551829694,-3.0049145540308824,-0.005382809601987947,-5.075178386195368,0,2.5136910461456177,43.92847490809304,313.15,315.05960725999734,3.389925026751933,0.0012873152009001414,0.0008496379518750836,0.0010830304849444585,6633.001284159642,12300.416508109272,-0.0029305811294197924,0.04223938998549962,-0.0002119848736484444,0.15112145971800944,0.19336084970350906
