Zeit [s],Leistung [kW],Leistung [W],Strom [A],Ladungsmenge[t],SOC [%],OCV,R,R1,C1,R2,C2
705.5,1.5,-1500.0,-33.333333333333336,-1899.4444444444218,30.578152557319335,3.590425451940036,0.0017800000000000001,0.0014908744587742533,8978.59620103618,0.0012278526565255696,7367.137695205037
706.0,1.8,-1800.0,-40.0,-1917.777777777755,30.487213403880183,3.5899652998236338,0.00178,0.0014886386287477982,8958.039969224012,0.001230842372134035,7358.8302998677345
706.5,1.8,-1800.0,-40.0,-1937.777777777755,30.388007054673835,3.5894633156966496,0.0017800000000000001,0.001486199541446211,8935.614989065281,0.001234103880070543,7349.767686772497
707.0,2.4,-2400.0,-53.333333333333336,-1961.1111111110883,30.272266313933095,3.5888776675485015,0.00178,0.001483353939594359,8909.45251221343,0.0012379089726631356,7339.194638161385
707.5,1.5,-1500.0,-33.333333333333336,-1982.777777777755,30.16479276895955,3.588333851410935,0.00178,0.0014807115950176395,8885.158783708139,0.0012414422729276858,7329.376807308211
708.0,1.4,-1400.0,-31.11111111111111,-1998.8888888888662,30.08487654320999,3.587929475308642,0.0017800000000000001,0.001478746774691361,8867.094216358051,0.0012440695987654285,7322.076368981491
708.5,1.6,-1600.0,-35.55555555555556,-2015.555555555533,30.00220458553803,3.5875111552028223,0.00178,0.001476714201940038,8848.406732892443,0.0012467875220458517,7314.524191402126
709.0,1.5,-1500.0,-33.333333333333336,-2032.777777777755,29.916776895943677,3.586944069664904,0.00178,0.0014756369383818356,8838.502366655657,0.0012482280213844778,7310.521537285058
709.5,-0.2,200.0,4.444444444444445,-2039.9999999999773,29.880952380952493,3.5867047619047625,0.00178,0.001475196547619049,8834.453411904775,0.0012488169047619028,7308.885232142862
710.0,1.8,-1800.0,-40.0,-2048.888888888866,29.83686067019412,3.586410229276897,0.00178,0.0014746545282186964,8829.470082980613,0.001249541684303349,7306.871318121699
710.5,1.4,-1400.0,-31.11111111111111,-2066.666666666644,29.74867724867736,3.5858211640211644,0.00178,0.001473570489417991,8819.503425132287,0.0012509912433862416,7302.84349007937
711.0,1.7,-1700.0,-37.77777777777778,-2083.888888888866,29.663249559083006,3.5852505070546745,0.00178,0.0014725203268298075,8809.848225341724,0.0012523955037477936,7298.941531663365
711.5,1.6,-1600.0,-35.55555555555556,-2102.2222222221994,29.572310405643854,3.5846430335097006,0.00178,0.00147140241181658,8799.57010943564,0.0012538903615520263,7294.787833994715
712.0,1.5,-1500.0,-33.333333333333336,-2119.4444444444216,29.486882716049497,3.5840723765432103,0.00178,0.0014703522492283965,8789.914909645075,0.0012552946219135785,7290.885875578709
712.5,1.5,-1500.0,-33.333333333333336,-2136.111111111088,29.404210758377538,3.5835201278659623,0.00178,0.001469335962852735,8780.57116791227,0.00125665358355379,7287.109786789026
713.0,1.2,-1200.0,-26.666666666666668,-2151.111111111088,29.32980599647278,3.583023104056438,0.00178,0.0014684213051146399,8772.161800352747,0.0012578766490299806,7283.711306878312
713.5,1.1,-1100.0,-24.444444444444443,-2163.888888888866,29.26642416225761,3.582599713403881,0.00178,0.001467642152226633,8764.998265024264,0.0012589185196208094,7280.816305472888
714.0,1.2,-1200.0,-26.666666666666668,-2176.666666666644,29.203042328042443,3.582176322751324,0.00178,0.001466862999338626,8757.83472969578,0.0012599603902116382,7277.921304067466
714.5,1.2,-1200.0,-26.666666666666668,-2189.9999999999773,29.136904761904873,3.581734523809524,0.00178,0.0014660499702380965,8750.359736309536,0.0012610475595238079,7274.900433035719
715.0,-2.1,2100.0,46.666666666666664,-2184.9999999999773,29.16170634920646,3.5819001984126997,0.00178,0.0014663548561507952,8753.162858829379,0.0012606398710317442,7276.033259672624
715.5,0.0,-0.0,-0.0,-2173.3333333333107,29.219576719576832,3.582286772486773,0.00178,0.001467066256613758,8759.703478042342,0.001259688597883596,7278.676521825402
716.0,6.1,-6100.0,-135.55555555555554,-2207.2222222221994,29.05147707231052,3.5811638668430343,0.00178,0.0014649998076499133,8740.704536518973,0.0012624518198853596,7270.998474619714
716.5,4.6,-4600.0,-102.22222222222223,-2266.666666666644,28.75661375661387,3.5791941798941806,0.00178,0.0014613750529100544,8707.378524338637,0.0012672987830687813,7257.530424603179
717.0,3.5,-3500.0,-77.77777777777777,-2311.666666666644,28.533399470899585,3.5777031084656095,0.00178,0.0014586310796957688,8682.150421660066,0.0012709679794973526,7247.334984871037
717.5,2.8,-2800.0,-62.22222222222222,-2346.666666666644,28.359788359788475,3.5765433862433866,0.00178,0.0014564968783068797,8662.528564021177,0.0012738217989417971,7239.405198412704
718.0,2.8,-2800.0,-62.22222222222222,-2377.777777777755,28.20546737213415,3.575512522045856,0.00178,0.0014545998104056454,8645.08691278661,0.0012763585273368589,7232.35649933863
718.5,2.8,-2800.0,-62.22222222222222,-2408.8888888888664,28.05114638447983,3.574481657848325,0.00178,0.0014527027425044105,8627.645261552041,0.0012788952557319206,7225.307800264555
719.0,2.9,-2900.0,-64.44444444444444,-2440.555555555533,27.89406966490311,3.573432385361553,0.00178,0.001450771798390654,8609.892152259712,0.0012814772828483227,7218.133231564158
719.5,2.6,-2600.0,-57.77777777777778,-2471.1111111110886,27.74250440917119,3.5724199294532637,0.00178,0.0014489086067019416,8592.761959082905,0.0012839687125220439,7211.210402116407
720.0,2.5,-2500.0,-55.55555555555556,-2499.444444444422,27.60196208112886,3.571481106701941,0.00178,0.0014471809198633172,8576.877598137138,0.0012862789473104038,7204.7910511739465
720.5,2.6,-2600.0,-57.77777777777778,-2527.7777777777555,27.46141975308653,3.5705422839506182,0.00178,0.0014454532330246928,8560.993237191371,0.0012885891820987637,7198.371700231486
721.0,2.6,-2600.0,-57.77777777777778,-2556.6666666666442,27.318121693121803,3.5695850529100537,0.00178,0.0014436916699735465,8544.797418187844,0.0012909447156084638,7191.826479662704
721.5,2.6,-2600.0,-57.77777777777778,-2585.555555555533,27.17482363315708,3.568627821869489,0.00178,0.0014419301069224,8528.601599184316,0.0012933002491181639,7185.281259093921
722.0,2.5,-2500.0,-55.55555555555556,-2613.8888888888664,27.034281305114753,3.5676889991181664,0.00178,0.0014402024200837757,8512.717238238549,0.0012956104839065238,7178.861908151461
722.5,2.3,-2300.0,-51.111111111111114,-2640.555555555533,26.90200617283962,3.5668054012345687,0.00178,0.0014385763618827176,8497.767251466063,0.0012977848225308624,7172.820166087968
723.0,2.2,-2200.0,-48.888888888888886,-2665.555555555533,26.777998236331683,3.565977028218696,0.00178,0.0014370519323192255,8483.751638866856,0.00129982326499118,7167.156032903444
723.5,2.1,-2100.0,-46.666666666666664,-2689.4444444444216,26.659501763668544,3.565185471781306,0.00178,0.0014355952551807776,8470.358942383169,0.0013017711100088165,7161.743638971566
724.0,1.9,-1900.0,-42.22222222222222,-2711.666666666644,26.5492724867726,3.564449140211641,0.00178,0.0014342402066798957,8457.900620072764,0.001303583058862432,7156.708853918656
724.5,1.7,-1700.0,-37.77777777777778,-2731.666666666644,26.450066137566253,3.5637864417989427,0.00178,0.001433020663029102,8446.6881299934,0.001305213812830686,7152.177547371037
725.0,1.6,-1600.0,-35.55555555555556,-2749.9999999999773,26.359126984127098,3.563178968253969,0.00178,0.0014319027480158746,8436.410014087314,0.0013067086706349189,7148.023849702386
725.5,1.6,-1600.0,-35.55555555555556,-2767.777777777755,26.27094356261034,3.562589902998237,0.00178,0.0014308187092151692,8426.44335623899,0.0013081582297178112,7143.9960216600575
726.0,1.6,-1600.0,-35.55555555555556,-2785.555555555533,26.18276014109359,3.562000837742505,0.00178,0.0014297346704144637,8416.476698390667,0.0013096077888007035,7139.96819361773
726.5,1.7,-1700.0,-37.77777777777778,-2803.8888888888664,26.091820987654433,3.5613933641975315,0.00178,0.001428616755401236,8406.19858248458,0.0013111026466049364,7135.814495949079
727.0,1.7,-1700.0,-37.77777777777778,-2822.777777777755,25.998126102292883,3.5607674823633166,0.00178,0.0014274649641754867,8395.609008520736,0.0013126428031305097,7131.534928654106
727.5,1.3,-1300.0,-28.88888888888889,-2839.4444444444216,25.915454144620924,3.560215233686068,0.00178,0.0014264486777998252,8386.265266787932,0.0013140017647707213,7127.758839864423
728.0,0.1,-100.0,-2.2222222222222223,-2847.2222222221994,25.876873897707345,3.5599575176366853,0.00178,0.0014259744108245165,8381.90485397929,0.0013146359468694867,7125.996665095905
728.5,0.0,-0.0,-0.0,-2847.777777777755,25.874118165784946,3.559939109347443,0.00178,0.0014259405346119945,8381.593395921529,0.001314681245590827,7125.870795469582
729.0,3.8,-3800.0,-84.44444444444444,-2868.8888888888664,25.769400352733797,3.559239594356262,0.00178,0.0014246532385361567,8369.757989726644,0.0013164025970017618,7121.087749669317
729.5,0.2,-200.0,-4.444444444444445,-2891.1111111110886,25.659171075837854,3.558503262786597,0.00178,0.0014232981900352748,8357.299667416239,0.0013182145458553772,7116.052964616407
730.0,-0.3,300.0,6.666666666666667,-2890.555555555533,25.661926807760253,3.5585216710758383,0.00178,0.001423332066247797,8357.611125473999,0.0013181692471340369,7116.17883424273
730.5,-0.1,100.0,2.2222222222222223,-2888.3333333333107,25.672949735449848,3.558595304232805,0.00178,0.001423467571097885,8358.85695770504,0.0013179880522486754,7116.682312748021
731.0,0.0,-0.0,-0.0,-2887.777777777755,25.675705467372246,3.558613712522047,0.00178,0.0014235014473104072,8359.1684157628,0.001317942753527335,7116.808182374343
731.5,0.4,-400.0,-8.88888888888889,-2889.9999999999773,25.66468253968265,3.55854007936508,0.00178,0.001423365942460319,8357.92258353176,0.0013181239484126965,7116.304703869053
732.0,0.5,-500.0,-11.11111111111111,-2894.9999999999773,25.639880952381066,3.5583744047619055,0.00178,0.0014230610565476205,8355.119461011918,0.0013185316369047602,7115.171877232148
732.5,0.6,-600.0,-13.333333333333334,-2901.1111111110886,25.60956790123468,3.5581719135802476,0.00178,0.001422688418209878,8351.693422376557,0.0013190299228395042,7113.787311342598
733.0,0.7,-700.0,-15.555555555555555,-2908.3333333333107,25.5737433862435,3.5579326058201066,0.00178,0.0014222480274470916,8347.644467625674,0.0013196188062169294,7112.151006200402
733.5,0.7,-700.0,-15.555555555555555,-2916.1111111110886,25.535163139329917,3.557674889770724,0.00178,0.0014217737604717826,8343.284054817032,0.001320252988315695,7110.388831431883
734.0,0.8,-800.0,-17.77777777777778,-2924.444444444422,25.49382716049394,3.5573987654320995,0.00178,0.0014212656172839522,8338.61218395063,0.0013209324691358007,7108.500787037043
734.5,0.8,-800.0,-17.77777777777778,-2933.3333333333107,25.449735449735563,3.5571042328042335,0.00178,0.0014207235978835994,8333.628855026469,0.0013216572486772467,7106.486873015878
735.0,0.8,-800.0,-17.77777777777778,-2942.2222222221994,25.405643738977187,3.556809700176368,0.00178,0.0014201815784832465,8328.645526102306,0.001322382028218693,7104.472958994715
735.5,0.8,-800.0,-17.77777777777778,-2951.111111111088,25.36155202821881,3.5565151675485014,0.00178,0.001419639559082894,8323.662197178144,0.0013231068077601393,7102.45904497355
736.0,0.8,-800.0,-17.77777777777778,-2959.999999999977,25.317460317460434,3.556220634920636,0.00178,0.001419097539682541,8318.67886825398,0.0013238315873015855,7100.4451309523865
736.5,0.8,-800.0,-17.77777777777778,-2968.8888888888655,25.273368606702057,3.5559261022927697,0.00178,0.0014185555202821886,8313.69553932982,0.0013245563668430316,7098.4312169312225
737.0,0.8,-800.0,-17.77777777777778,-2977.777777777754,25.22927689594368,3.5556315696649037,0.00178,0.0014180135008818357,8308.712210405658,0.0013252811463844777,7096.417302910058
737.5,0.8,-800.0,-17.77777777777778,-2986.666666666643,25.185185185185304,3.555337037037038,0.00178,0.0014174714814814832,8303.728881481495,0.001326005925925924,7094.403388888894
738.0,0.8,-800.0,-17.77777777777778,-2995.5555555555316,25.141093474426928,3.5550425044091716,0.00178,0.0014169294620811302,8298.745552557333,0.0013267307054673702,7092.38947486773
738.5,0.8,-800.0,-17.77777777777778,-3004.4444444444202,25.09700176366855,3.554747971781306,0.00178,0.0014163874426807777,8293.76222363317,0.0013274554850088165,7090.375560846566
739.0,0.8,-800.0,-17.77777777777778,-3013.333333333309,25.052910052910175,3.55445343915344,0.00178,0.0014158454232804248,8288.778894709008,0.0013281802645502625,7088.361646825402
739.5,0.3,-300.0,-6.666666666666667,-3019.4444444444202,25.02259700176379,3.5542509479717825,0.00178,0.0014154727849426823,8285.352856073647,0.0013286785504850068,7086.977080935852
740.0,-1.6,1600.0,35.55555555555556,-3012.222222222198,25.05842151675497,3.554490255731923,0.00178,0.0014159131757054688,8289.40181082453,0.0013280896671075818,7088.613386078048
740.5,-2.1,2100.0,46.666666666666664,-2991.6666666666424,25.16038359788372,3.555171362433863,0.00178,0.0014171665955687847,8300.925758961654,0.0013264136144179874,7093.27056225199
741.0,-5.8,5800.0,128.88888888888889,-2947.7777777777537,25.378086419753206,3.5566256172839514,0.00178,0.0014198428163580263,8325.530945524704,0.0013228350154320969,7103.214262731487
741.5,-5.6,5600.0,124.44444444444444,-2884.4444444444202,25.692239858906646,3.5587241622574965,0.00178,0.0014237047045855395,8361.03716410936,0.0013176709611992924,7117.563400132281
742.0,-5.4,5400.0,120.0,-2823.333333333309,25.995370370370495,3.5607490740740753,0.00178,0.0014274310879629644,8395.297550462978,0.0013126881018518499,7131.409059027783
742.5,-5.2,5200.0,115.55555555555556,-2764.4444444444202,26.28747795414474,3.5627003527336867,0.00178,0.0014310219664903014,8428.312104585551,0.0013078864373897688,7144.751239417995
743.0,-5.0,5000.0,111.11111111111111,-2707.7777777777537,26.5685626102294,3.5645779982363326,0.00178,0.0014344773401675501,8460.080826477086,0.0013032659678130492,7157.589941302916
743.5,-4.9,4900.0,108.88888888888889,-2652.7777777777537,26.841380070546855,3.566400418871253,0.00178,0.0014378310852072324,8490.91517419534,0.0012987813944003509,7170.051034308868
744.0,-4.8,4800.0,106.66666666666667,-2598.888888888865,27.10868606701952,3.56818602292769,0.00178,0.001441117077821871,8521.126605798074,0.001294387418430333,7182.260388062175
744.5,-4.7,4700.0,104.44444444444444,-2546.111111111087,27.370480599647387,3.5699348104056443,0.00178,0.0014443353180114654,8550.715121285288,0.0012900840399029962,7194.218002562837
745.0,-4.6,4600.0,102.22222222222223,-2494.4444444444207,27.626763668430453,3.5716467813051156,0.00178,0.0014474858057760157,8579.68072065698,0.00128587125881834,7205.923877810852
745.5,-5.0,5000.0,111.11111111111111,-2441.111111111087,27.89131393298072,3.5734139770723115,0.00178,0.0014507379221781322,8609.580694201954,0.0012815225815696629,7218.007361937836
746.0,0.0,-0.0,-0.0,-2413.3333333333094,28.02910052910065,3.5743343915343924,0.00178,0.0014524317328042345,8625.15359708996,0.0012792576455026435,7224.300843253974
746.5,-4.5,4500.0,100.0,-2388.3333333333094,28.153108465608586,3.5751627645502655,0.00178,0.0014539561623677264,8639.169209689167,0.001277219203042326,7229.964976438498
747.0,-0.7,700.0,15.555555555555555,-2359.4444444444207,28.29640652557331,3.5761199955908296,0.00178,0.0014557177254188728,8655.365028692693,0.001274863669532626,7236.510197007281
747.5,-1.3,1300.0,28.88888888888889,-2348.3333333333094,28.351521164021285,3.576488161375662,0.00178,0.0014563952496693137,8661.594189847898,0.001273957695105818,7239.027589533736
748.0,0.9,-900.0,-20.0,-2346.111111111087,28.362544091710877,3.576561794532629,0.00178,0.001456530754519402,8662.840022078937,0.0012737765002204565,7239.531068039027
748.5,-0.7,700.0,15.555555555555555,-2347.2222222221985,28.35703262786608,3.5765249779541453,0.00178,0.001456463002094358,8662.217105963417,0.0012738670976631373,7239.279328786381
749.0,0.8,-800.0,-17.77777777777778,-2347.777777777754,28.35427689594368,3.576506569664904,0.00178,0.0014564291258818357,8661.905647905656,0.0012739123963844778,7239.153459160058
749.5,0.7,-700.0,-15.555555555555555,-2356.1111111110877,28.312940917107703,3.576230445326279,0.00178,0.001455920982694005,8657.233777039255,0.0012745918772045835,7237.265414765217
750.0,0.5,-500.0,-11.11111111111111,-2362.777777777754,28.279872134038918,3.57600954585538,0.00178,0.0014555144681437406,8653.496280346133,0.0012751354618606684,7235.754979249344
750.5,0.2,-200.0,-4.444444444444445,-2366.666666666643,28.26058201058213,3.5758806878306886,0.00178,0.0014552773346560863,8651.316073941813,0.001275452552910051,7234.873891865085
751.0,0.0,-0.0,-0.0,-2367.777777777754,28.25507054673733,3.5758438712522054,0.00178,0.001455209582231042,8650.693157826292,0.0012755431503527319,7234.622152612439
751.5,-0.1,100.0,2.2222222222222223,-2367.2222222221985,28.257826278659728,3.5758622795414468,0.00178,0.001455243458443564,8651.004615884052,0.0012754978516313913,7234.748022238762
752.0,-0.1,100.0,2.2222222222222223,-2366.111111111087,28.26333774250453,3.57589909611993,0.00178,0.0014553112108686083,8651.627531999573,0.0012754072541887105,7234.999761491408
752.5,-0.1,100.0,2.2222222222222223,-2364.999999999976,28.268849206349326,3.5759359126984136,0.00178,0.0014553789632936523,8652.250448115094,0.0012753166567460298,7235.2515007440525
753.0,-0.1,100.0,2.2222222222222223,-2363.8888888888646,28.274360670194124,3.575972729276897,0.00178,0.0014554467157186965,8652.873364230614,0.001275226059303349,7235.5032399966985
753.5,-0.1,100.0,2.2222222222222223,-2362.7777777777533,28.279872134038925,3.57600954585538,0.00178,0.0014555144681437406,8653.496280346135,0.0012751354618606681,7235.754979249345
754.0,-0.2,200.0,4.444444444444445,-2361.1111111110868,28.288139329806118,3.576064770723105,0.00178,0.0014556160967813068,8654.430654519414,0.001274999565696647,7236.132588128312
754.5,-0.2,200.0,4.444444444444445,-2358.8888888888646,28.299162257495713,3.5761384038800714,0.00178,0.0014557516016313948,8655.676486750455,0.0012748183708112854,7236.636066633604
755.0,-0.2,200.0,4.444444444444445,-2356.6666666666424,28.310185185185304,3.5762120370370374,0.00178,0.001455887106481483,8656.922318981495,0.001274637175925924,7237.139545138894
755.5,-0.2,200.0,4.444444444444445,-2354.4444444444202,28.3212081128749,3.5762856701940042,0.00178,0.0014560226113315713,8658.168151212536,0.0012744559810405624,7237.643023644185
756.0,-0.2,200.0,4.444444444444445,-2352.222222222198,28.332231040564494,3.5763593033509706,0.00178,0.0014561581161816593,8659.413983443577,0.001274274786155201,7238.146502149477
756.5,-0.2,200.0,4.444444444444445,-2349.999999999976,28.34325396825409,3.5764329365079375,0.00178,0.0014562936210317477,8660.659815674617,0.0012740935912698393,7238.649980654767
757.0,-0.2,200.0,4.444444444444445,-2347.7777777777537,28.354276895943684,3.576506569664904,0.00178,0.0014564291258818357,8661.905647905658,0.0012739123963844776,7239.153459160058
757.5,-0.2,200.0,4.444444444444445,-2345.5555555555316,28.36529982363328,3.5765802028218703,0.00178,0.001456564630731924,8663.151480136698,0.0012737312014991162,7239.65693766535
758.0,-0.2,200.0,4.444444444444445,-2343.3333333333094,28.37632275132287,3.576653835978837,0.00178,0.0014567001355820122,8664.397312367739,0.0012735500066137547,7240.16041617064
758.5,-0.2,200.0,4.444444444444445,-2341.111111111087,28.387345679012466,3.5767274691358035,0.00178,0.0014568356404321002,8665.64314459878,0.0012733688117283933,7240.663894675931
759.0,-0.2,200.0,4.444444444444445,-2338.888888888865,28.398368606702057,3.5768011022927695,0.00178,0.0014569711452821885,8666.88897682982,0.0012731876168430316,7241.1673731812225
759.5,-0.2,200.0,4.444444444444445,-2336.666666666643,28.409391534391652,3.5768747354497363,0.00178,0.0014571066501322767,8668.134809060859,0.00127300642195767,7241.670851686513
760.0,-0.2,200.0,4.444444444444445,-2334.4444444444207,28.420414462081247,3.5769483686067027,0.00178,0.0014572421549823647,8669.3806412919,0.0012728252270723084,7242.174330191804
760.5,-0.4,400.0,8.88888888888889,-2331.111111111087,28.43694885361564,3.577058818342153,0.00178,0.0014574454122574972,8671.249389638462,0.0012725534347442662,7242.929547949741
761.0,-1.6,1600.0,35.55555555555556,-2319.999999999976,28.492063492063615,3.5774269841269852,0.00178,0.001458122936507938,8677.478550793665,0.0012716474603174583,7245.446940476197
761.5,-0.1,100.0,2.2222222222222223,-2310.5555555555316,28.538910934744386,3.577739925044092,0.00178,0.0014586988321208128,8682.773337775587,0.0012708773820546719,7247.586724123683
762.0,-1.8,1800.0,40.0,-2299.999999999976,28.591269841269963,3.5780896825396833,0.00178,0.0014593424801587318,8688.69104087303,0.0012700167063492045,7249.978247023815
762.5,-2.3,2300.0,51.111111111111114,-2277.222222222198,28.704254850088304,3.5788444223985896,0.00178,0.0014607314048721357,8701.460821241195,0.0012681594587742484,7255.138901703048
763.0,-4.5,4500.0,100.0,-2239.4444444444202,28.89164462081141,3.58009618606702,0.00178,0.0014630349873236347,8722.639969168886,0.001265079145723102,7263.698036292995
763.5,-7.4,7400.0,164.44444444444446,-2173.333333333309,29.219576719576843,3.582286772486773,0.00178,0.0014670662566137582,8759.703478042342,0.0012596885978835958,7278.676521825402
764.0,-8.0,8000.0,177.77777777777777,-2087.7777777777533,29.643959435626222,3.5851216490299826,0.00178,0.0014722831933421533,8807.668018937404,0.0012527125947971761,7298.060444279106
764.5,-7.4,7400.0,164.44444444444446,-2002.2222222221976,30.06834215167561,3.5878458112874783,0.00178,0.0014783402601410965,8863.356719664931,0.0012446131834215127,7320.565933465619
765.0,0.0,-0.0,-0.0,-1961.1111111110865,30.272266313933102,3.5888776675485015,0.00178,0.0014833539395943593,8909.452512213433,0.0012379089726631354,7339.194638161387
765.5,-5.7,5700.0,126.66666666666667,-1929.4444444444198,30.429343033509824,3.58967247574956,0.00178,0.0014872158278218725,8944.95873079809,0.0012327449184303312,7353.54377556218
766.0,-2.1,2100.0,46.666666666666664,-1886.1111111110865,30.644290123456912,3.590760108024692,0.00178,0.0014925005169753116,8993.54618780867,0.0012256783179012305,7373.179437268529
766.5,-4.5,4500.0,100.0,-1849.4444444444198,30.82616843033522,3.591680412257496,0.00178,0.0014969721770282218,9034.658651433008,0.0012196988866842995,7389.794227943133
767.0,-4.5,4500.0,100.0,-1799.4444444444198,31.074184303351092,3.5929353725749564,0.0017800000000000001,0.00150306989528219,9090.721101829835,0.0012115451168430297,7412.450760681228
767.5,-4.1,4100.0,91.11111111111111,-1751.666666666642,31.31117724867737,3.5941345568783074,0.00178,0.0015088966038359819,9144.291887764579,0.0012037537367724828,7434.100336408741
768.0,0.0,-0.0,-0.0,-1728.8888888888641,31.424162257495716,3.5947062610229286,0.0017799999999999997,0.00151167445326279,9169.83144850091,0.0012000392416225709,7444.421645767207
768.5,-4.7,4700.0,104.44444444444444,-1702.777777777753,31.553681657848447,3.5953616291887127,0.00178,0.001514858817239862,9199.108505930362,0.0011957811618165744,7456.253390641546
769.0,3.2,-3200.0,-71.11111111111111,-1694.4444444444198,31.595017636684425,3.595570789241623,0.00178,0.0015158751036155234,9208.452247663166,0.0011944222001763628,7460.0294794312285
769.5,0.0,-0.0,-0.0,-1712.2222222221976,31.50683421516767,3.595124581128748,0.00178,0.0015137070260141125,9188.518931966519,0.0011973213183421477,7451.973823346571
770.0,-2.6,2600.0,57.77777777777778,-1697.7777777777533,31.578483245150032,3.595487125220459,0.00178,0.0015154685890652589,9204.714750970044,0.0011949657848324476,7458.519043915355
770.5,-2.6,2600.0,57.77777777777778,-1668.8888888888644,31.72178130511476,3.5962122134038808,0.00178,0.0015189917151675516,9237.1063889771,0.001190254717813047,7471.609485052921
771.0,-2.8,2800.0,62.22222222222222,-1638.8888888888644,31.870590828924286,3.596965189594357,0.00178,0.0015226503461199326,9270.743859215196,0.0011853624559082852,7485.203404695779
771.5,-2.9,2900.0,64.44444444444444,-1607.2222222221976,32.02766754850101,3.597759997795415,0.00178,0.0015265122343474458,9306.250077799852,0.0011801984016754808,7499.552542096571
772.0,0.0,-0.0,-0.0,-1591.1111111110865,32.107583774250564,3.5981643738977076,0.00178,0.0015284770546737244,9324.31464514994,0.0011775710758377385,7506.852980423291
772.5,0.0,-0.0,-0.0,-1591.1111111110865,32.107583774250564,3.5981643738977076,0.00178,0.0015284770546737244,9324.31464514994,0.0011775710758377385,7506.852980423291
773.0,0.0,-0.0,-0.0,-1591.1111111110865,32.107583774250564,3.5981643738977076,0.00178,0.0015284770546737244,9324.31464514994,0.0011775710758377385,7506.852980423291
773.5,0.0,-0.0,-0.0,-1591.1111111110865,32.107583774250564,3.5981643738977076,0.00178,0.0015284770546737244,9324.31464514994,0.0011775710758377385,7506.852980423291
774.0,0.0,-0.0,-0.0,-1591.1111111110865,32.107583774250564,3.5981643738977076,0.00178,0.0015284770546737244,9324.31464514994,0.0011775710758377385,7506.852980423291
774.5,0.0,-0.0,-0.0,-1591.1111111110865,32.107583774250564,3.5981643738977076,0.00178,0.0015284770546737244,9324.31464514994,0.0011775710758377385,7506.852980423291
775.0,0.0,-0.0,-0.0,-1591.1111111110865,32.107583774250564,3.5981643738977076,0.00178,0.0015284770546737244,9324.31464514994,0.0011775710758377385,7506.852980423291
775.5,0.0,-0.0,-0.0,-1591.1111111110865,32.107583774250564,3.5981643738977076,0.00178,0.0015284770546737244,9324.31464514994,0.0011775710758377385,7506.852980423291
776.0,0.0,-0.0,-0.0,-1591.1111111110865,32.107583774250564,3.5981643738977076,0.00178,0.0015284770546737244,9324.31464514994,0.0011775710758377385,7506.852980423291
776.5,0.0,-0.0,-0.0,-1591.1111111110865,32.107583774250564,3.5981643738977076,0.00178,0.0015284770546737244,9324.31464514994,0.0011775710758377385,7506.852980423291
777.0,0.0,-0.0,-0.0,-1591.1111111110865,32.107583774250564,3.5981643738977076,0.00178,0.0015284770546737244,9324.31464514994,0.0011775710758377385,7506.852980423291
777.5,0.0,-0.0,-0.0,-1591.1111111110865,32.107583774250564,3.5981643738977076,0.00178,0.0015284770546737244,9324.31464514994,0.0011775710758377385,7506.852980423291
778.0,0.0,-0.0,-0.0,-1591.1111111110865,32.107583774250564,3.5981643738977076,0.00178,0.0015284770546737244,9324.31464514994,0.0011775710758377385,7506.852980423291
778.5,0.0,-0.0,-0.0,-1591.1111111110865,32.107583774250564,3.5981643738977076,0.00178,0.0015284770546737244,9324.31464514994,0.0011775710758377385,7506.852980423291
779.0,0.0,-0.0,-0.0,-1591.1111111110865,32.107583774250564,3.5981643738977076,0.00178,0.0015284770546737244,9324.31464514994,0.0011775710758377385,7506.852980423291
779.5,0.0,-0.0,-0.0,-1591.1111111110865,32.107583774250564,3.5981643738977076,0.00178,0.0015284770546737244,9324.31464514994,0.0011775710758377385,7506.852980423291
780.0,0.0,-0.0,-0.0,-1591.1111111110865,32.107583774250564,3.5981643738977076,0.00178,0.0015284770546737244,9324.31464514994,0.0011775710758377385,7506.852980423291
780.5,0.0,-0.0,-0.0,-1591.1111111110865,32.107583774250564,3.5981643738977076,0.00178,0.0015284770546737244,9324.31464514994,0.0011775710758377385,7506.852980423291
781.0,0.0,-0.0,-0.0,-1591.1111111110865,32.107583774250564,3.5981643738977076,0.00178,0.0015284770546737244,9324.31464514994,0.0011775710758377385,7506.852980423291
781.5,0.0,-0.0,-0.0,-1591.1111111110865,32.107583774250564,3.5981643738977076,0.00178,0.0015284770546737244,9324.31464514994,0.0011775710758377385,7506.852980423291
782.0,0.0,-0.0,-0.0,-1591.1111111110865,32.107583774250564,3.5981643738977076,0.00178,0.0015284770546737244,9324.31464514994,0.0011775710758377385,7506.852980423291
782.5,0.0,-0.0,-0.0,-1591.1111111110865,32.107583774250564,3.5981643738977076,0.00178,0.0015284770546737244,9324.31464514994,0.0011775710758377385,7506.852980423291
783.0,0.0,-0.0,-0.0,-1591.1111111110865,32.107583774250564,3.5981643738977076,0.00178,0.0015284770546737244,9324.31464514994,0.0011775710758377385,7506.852980423291
783.5,0.0,-0.0,-0.0,-1591.1111111110865,32.107583774250564,3.5981643738977076,0.00178,0.0015284770546737244,9324.31464514994,0.0011775710758377385,7506.852980423291
784.0,0.0,-0.0,-0.0,-1591.1111111110865,32.107583774250564,3.5981643738977076,0.00178,0.0015284770546737244,9324.31464514994,0.0011775710758377385,7506.852980423291
