Zeit [s],Leistung [kW],Leistung [W],Strom [A],Ladungsmenge[t],SOC [%],OCV,R,R1,C1,R2,C2
679.0,-2.5,2500.0,55.55555555555556,-1728.8888888888598,31.424162257495738,3.5947062610229286,0.00178,0.0015116744532627903,9169.831448500914,0.0012000392416225702,7444.421645767209
679.5,-1.8,1800.0,40.0,-1708.8888888888598,31.52336860670209,3.5952082451499123,0.00178,0.0015141135405643776,9192.256428659646,0.0011967777336860622,7453.484258862447
680.0,0.0,-0.0,-0.0,-1708.8888888888598,31.52336860670209,3.5952082451499123,0.00178,0.0015141135405643776,9192.256428659646,0.0011967777336860622,7453.484258862447
680.5,0.0,-0.0,-0.0,-1708.8888888888598,31.52336860670209,3.5952082451499123,0.00178,0.0015141135405643776,9192.256428659646,0.0011967777336860622,7453.484258862447
681.0,0.0,-0.0,-0.0,-1708.8888888888598,31.52336860670209,3.5952082451499123,0.00178,0.0015141135405643776,9192.256428659646,0.0011967777336860622,7453.484258862447
681.5,0.0,-0.0,-0.0,-1708.8888888888598,31.52336860670209,3.5952082451499123,0.00178,0.0015141135405643776,9192.256428659646,0.0011967777336860622,7453.484258862447
682.0,0.0,-0.0,-0.0,-1708.8888888888598,31.52336860670209,3.5952082451499123,0.00178,0.0015141135405643776,9192.256428659646,0.0011967777336860622,7453.484258862447
682.5,0.0,-0.0,-0.0,-1708.8888888888598,31.52336860670209,3.5952082451499123,0.00178,0.0015141135405643776,9192.256428659646,0.0011967777336860622,7453.484258862447
683.0,0.0,-0.0,-0.0,-1708.8888888888598,31.52336860670209,3.5952082451499123,0.00178,0.0015141135405643776,9192.256428659646,0.0011967777336860622,7453.484258862447
683.5,0.0,-0.0,-0.0,-1708.8888888888598,31.52336860670209,3.5952082451499123,0.00178,0.0015141135405643776,9192.256428659646,0.0011967777336860622,7453.484258862447
684.0,0.0,-0.0,-0.0,-1708.8888888888598,31.52336860670209,3.5952082451499123,0.00178,0.0015141135405643776,9192.256428659646,0.0011967777336860622,7453.484258862447
684.5,0.0,-0.0,-0.0,-1708.8888888888598,31.52336860670209,3.5952082451499123,0.00178,0.0015141135405643776,9192.256428659646,0.0011967777336860622,7453.484258862447
685.0,0.0,-0.0,-0.0,-1708.8888888888598,31.52336860670209,3.5952082451499123,0.00178,0.0015141135405643776,9192.256428659646,0.0011967777336860622,7453.484258862447
685.5,0.0,-0.0,-0.0,-1708.8888888888598,31.52336860670209,3.5952082451499123,0.00178,0.0015141135405643776,9192.256428659646,0.0011967777336860622,7453.484258862447
686.0,0.0,-0.0,-0.0,-1708.8888888888598,31.52336860670209,3.5952082451499123,0.00178,0.0015141135405643776,9192.256428659646,0.0011967777336860622,7453.484258862447
686.5,0.0,-0.0,-0.0,-1708.8888888888598,31.52336860670209,3.5952082451499123,0.00178,0.0015141135405643776,9192.256428659646,0.0011967777336860622,7453.484258862447
687.0,0.0,-0.0,-0.0,-1708.8888888888598,31.52336860670209,3.5952082451499123,0.00178,0.0015141135405643776,9192.256428659646,0.0011967777336860622,7453.484258862447
687.5,0.0,-0.0,-0.0,-1708.8888888888598,31.52336860670209,3.5952082451499123,0.00178,0.0015141135405643776,9192.256428659646,0.0011967777336860622,7453.484258862447
688.0,0.0,-0.0,-0.0,-1708.8888888888598,31.52336860670209,3.5952082451499123,0.00178,0.0015141135405643776,9192.256428659646,0.0011967777336860622,7453.484258862447
688.5,0.0,-0.0,-0.0,-1708.8888888888598,31.52336860670209,3.5952082451499123,0.00178,0.0015141135405643776,9192.256428659646,0.0011967777336860622,7453.484258862447
689.0,0.0,-0.0,-0.0,-1708.8888888888598,31.52336860670209,3.5952082451499123,0.00178,0.0015141135405643776,9192.256428659646,0.0011967777336860622,7453.484258862447
689.5,0.0,-0.0,-0.0,-1708.8888888888598,31.52336860670209,3.5952082451499123,0.00178,0.0015141135405643776,9192.256428659646,0.0011967777336860622,7453.484258862447
690.0,0.0,-0.0,-0.0,-1708.8888888888598,31.52336860670209,3.5952082451499123,0.00178,0.0015141135405643776,9192.256428659646,0.0011967777336860622,7453.484258862447
690.5,0.0,-0.0,-0.0,-1708.8888888888598,31.52336860670209,3.5952082451499123,0.00178,0.0015141135405643776,9192.256428659646,0.0011967777336860622,7453.484258862447
691.0,0.0,-0.0,-0.0,-1708.8888888888598,31.52336860670209,3.5952082451499123,0.00178,0.0015141135405643776,9192.256428659646,0.0011967777336860622,7453.484258862447
691.5,0.0,-0.0,-0.0,-1708.8888888888598,31.52336860670209,3.5952082451499123,0.00178,0.0015141135405643776,9192.256428659646,0.0011967777336860622,7453.484258862447
692.0,0.0,-0.0,-0.0,-1708.8888888888598,31.52336860670209,3.5952082451499123,0.00178,0.0015141135405643776,9192.256428659646,0.0011967777336860622,7453.484258862447
692.5,0.0,-0.0,-0.0,-1708.8888888888598,31.52336860670209,3.5952082451499123,0.00178,0.0015141135405643776,9192.256428659646,0.0011967777336860622,7453.484258862447
693.0,0.0,-0.0,-0.0,-1708.8888888888598,31.52336860670209,3.5952082451499123,0.00178,0.0015141135405643776,9192.256428659646,0.0011967777336860622,7453.484258862447
693.5,0.0,-0.0,-0.0,-1708.8888888888598,31.52336860670209,3.5952082451499123,0.00178,0.0015141135405643776,9192.256428659646,0.0011967777336860622,7453.484258862447
694.0,0.0,-0.0,-0.0,-1708.8888888888598,31.52336860670209,3.5952082451499123,0.00178,0.0015141135405643776,9192.256428659646,0.0011967777336860622,7453.484258862447
694.5,0.0,-0.0,-0.0,-1708.8888888888598,31.52336860670209,3.5952082451499123,0.00178,0.0015141135405643776,9192.256428659646,0.0011967777336860622,7453.484258862447
695.0,0.0,-0.0,-0.0,-1708.8888888888598,31.52336860670209,3.5952082451499123,0.00178,0.0015141135405643776,9192.256428659646,0.0011967777336860622,7453.484258862447
695.5,0.0,-0.0,-0.0,-1708.8888888888598,31.52336860670209,3.5952082451499123,0.00178,0.0015141135405643776,9192.256428659646,0.0011967777336860622,7453.484258862447
696.0,0.0,-0.0,-0.0,-1708.8888888888598,31.52336860670209,3.5952082451499123,0.00178,0.0015141135405643776,9192.256428659646,0.0011967777336860622,7453.484258862447
696.5,0.0,-0.0,-0.0,-1708.8888888888598,31.52336860670209,3.5952082451499123,0.00178,0.0015141135405643776,9192.256428659646,0.0011967777336860622,7453.484258862447
697.0,0.0,-0.0,-0.0,-1708.8888888888598,31.52336860670209,3.5952082451499123,0.00178,0.0015141135405643776,9192.256428659646,0.0011967777336860622,7453.484258862447
697.5,0.0,-0.0,-0.0,-1708.8888888888598,31.52336860670209,3.5952082451499123,0.00178,0.0015141135405643776,9192.256428659646,0.0011967777336860622,7453.484258862447
698.0,0.0,-0.0,-0.0,-1708.8888888888598,31.52336860670209,3.5952082451499123,0.00178,0.0015141135405643776,9192.256428659646,0.0011967777336860622,7453.484258862447
698.5,0.0,-0.0,-0.0,-1708.8888888888598,31.52336860670209,3.5952082451499123,0.00178,0.0015141135405643776,9192.256428659646,0.0011967777336860622,7453.484258862447
699.0,0.0,-0.0,-0.0,-1708.8888888888598,31.52336860670209,3.5952082451499123,0.00178,0.0015141135405643776,9192.256428659646,0.0011967777336860622,7453.484258862447
699.5,0.0,-0.0,-0.0,-1708.8888888888598,31.52336860670209,3.5952082451499123,0.00178,0.0015141135405643776,9192.256428659646,0.0011967777336860622,7453.484258862447
700.0,0.0,-0.0,-0.0,-1708.8888888888598,31.52336860670209,3.5952082451499123,0.00178,0.0015141135405643776,9192.256428659646,0.0011967777336860622,7453.484258862447
700.5,0.0,-0.0,-0.0,-1708.8888888888598,31.52336860670209,3.5952082451499123,0.00178,0.0015141135405643776,9192.256428659646,0.0011967777336860622,7453.484258862447
701.0,0.0,-0.0,-0.0,-1708.8888888888598,31.52336860670209,3.5952082451499123,0.00178,0.0015141135405643776,9192.256428659646,0.0011967777336860622,7453.484258862447
701.5,0.0,-0.0,-0.0,-1708.8888888888598,31.52336860670209,3.5952082451499123,0.00178,0.0015141135405643776,9192.256428659646,0.0011967777336860622,7453.484258862447
702.0,0.0,-0.0,-0.0,-1708.8888888888598,31.52336860670209,3.5952082451499123,0.00178,0.0015141135405643776,9192.256428659646,0.0011967777336860622,7453.484258862447
702.5,0.0,-0.0,-0.0,-1708.8888888888598,31.52336860670209,3.5952082451499123,0.00178,0.0015141135405643776,9192.256428659646,0.0011967777336860622,7453.484258862447
703.0,9.5,-9500.0,-211.11111111111111,-1814.4444444444157,30.99977954144635,3.5925588844797187,0.0017799999999999997,0.0015012405798060001,9073.90236671079,0.0012139912477954098,7405.653800859802
703.5,1.7,-1700.0,-37.77777777777778,-1833.3333333333044,30.9060846560848,3.5920847883597893,0.00178,0.001498936997354501,9052.723218783101,0.0012170715608465562,7397.094666269855
704.0,0.0,-0.0,-0.0,-1833.3333333333044,30.9060846560848,3.5920847883597893,0.00178,0.001498936997354501,9052.723218783101,0.0012170715608465562,7397.094666269855
704.5,2.9,-2900.0,-64.44444444444444,-1865.5555555555263,30.74625220458568,3.5912760361552034,0.00178,0.0014950073567019436,9016.594084082924,0.0012223262125220413,7382.493789616415
705.0,2.3,-2300.0,-51.11111111111112,-1891.1111111110824,30.619488536155345,3.590634611992946,0.00178,0.0014918907451499154,8987.939942768991,0.0012264936948853569,7370.913783994722
705.5,1.5,-1500.0,-33.333333333333336,-1907.777777777749,30.53681657848339,3.590216291887126,0.0017800000000000001,0.0014898581723985927,8969.252459303385,0.0012292116181657803,7363.3616064153575
706.0,1.8,-1800.0,-40.0,-1927.777777777749,30.43761022927704,3.5897143077601417,0.00178,0.0014874190850970052,8946.827479144653,0.001232473126102288,7354.298993320119
706.5,1.8,-1800.0,-40.0,-1947.777777777749,30.33840388007069,3.5892123236331575,0.0017800000000000001,0.001484979997795418,8924.402498985923,0.0012357346340387961,7345.236380224881
707.0,2.4,-2400.0,-53.333333333333336,-1974.444444444416,30.20612874779556,3.5885430114638455,0.0017799999999999997,0.0014817278813933018,8894.50252544095,0.0012400833112874731,7333.152896097898
707.5,1.5,-1500.0,-33.333333333333336,-1991.1111111110824,30.1234567901236,3.588124691358025,0.0017800000000000001,0.0014796953086419788,8875.815041975342,0.0012428012345678963,7325.600718518532
708.0,1.4,-1400.0,-31.11111111111111,-2006.666666666638,30.04629629629644,3.58773425925926,0.00178,0.0014777982407407444,8858.373390740773,0.001245337962962958,7318.552019444457
708.5,1.6,-1600.0,-35.55555555555556,-2024.444444444416,29.958112874779683,3.587220194003528,0.00178,0.0014761450815696667,8843.174237522062,0.0012475485405643717,7312.4095816799
709.0,1.5,-1500.0,-33.333333333333336,-2041.111111111083,29.875440917107724,3.5866679453262793,0.00178,0.0014751287951940053,8833.830495789258,0.001248907502204583,7308.633492890218
709.5,-0.2,200.0,4.444444444444445,-2038.8888888888605,29.88646384479732,3.586741578483246,0.00178,0.0014752643000440935,8835.0763280203,0.0012487263073192216,7309.136971395509
710.0,1.8,-1800.0,-40.0,-2058.8888888888605,29.78725749559097,3.586078880070547,0.00178,0.0014740447563932999,8823.863837940933,0.0012503570612874756,7304.60566484789
710.5,1.4,-1400.0,-31.11111111111111,-2074.444444444416,29.71009700176381,3.5855634479717824,0.00178,0.0014730962224426825,8815.14301232365,0.0012516254254850065,7301.081315310853
711.0,1.7,-1700.0,-37.77777777777778,-2093.333333333305,29.616402116402256,3.5849375661375675,0.00178,0.001471944431216933,8804.553438359804,0.0012531655820105798,7296.80174801588
711.5,1.6,-1600.0,-35.55555555555556,-2111.1111111110827,29.528218694885503,3.5843485008818354,0.00178,0.0014708603924162276,8794.58678051148,0.0012546151410934721,7292.7739199735515
712.0,1.5,-1500.0,-33.333333333333336,-2127.777777777749,29.445546737213547,3.583796252204586,0.00178,0.0014698441060405662,8785.243038778677,0.0012559741027336837,7288.9978311838695
712.5,1.5,-1500.0,-33.333333333333336,-2144.444444444416,29.362874779541592,3.583244003527338,0.00178,0.0014688278196649048,8775.899297045871,0.0012573330643738953,7285.221742394187
713.0,1.2,-1200.0,-26.666666666666668,-2157.777777777749,29.296737213404025,3.5828022045855388,0.00178,0.0014680147905643758,8768.424303659629,0.0012584202336860645,7282.20087136244
713.5,1.1,-1100.0,-24.444444444444443,-2169.999999999972,29.236111111111256,3.582397222222223,0.00178,0.0014672695138888909,8761.572226388906,0.0012594168055555532,7279.4317395833405
714.0,1.2,-1200.0,-26.666666666666668,-2183.333333333305,29.169973544973686,3.5819554232804243,0.00178,0.0014664564847883615,8754.097233002662,0.0012605039748677226,7276.410868551594
714.5,1.2,-1200.0,-26.666666666666668,-2196.6666666666383,29.10383597883612,3.5815136243386254,0.00178,0.0014656434556878325,8746.62223961642,0.0012615911441798918,7273.389997519847
715.0,-2.1,2100.0,46.66666666666666,-2173.333333333305,29.219576719576864,3.582286772486773,0.00178,0.0014670662566137584,8759.703478042346,0.0012596885978835956,7278.676521825403
715.5,0.0,-0.0,-0.0,-2173.333333333305,29.219576719576864,3.582286772486773,0.00178,0.0014670662566137584,8759.703478042346,0.0012596885978835956,7278.676521825403
716.0,6.1,-6100.0,-135.55555555555554,-2241.1111111110827,28.883377425044237,3.5800409611992956,0.00178,0.001462933358686069,8721.705594995608,0.0012652150418871228,7263.320427414028
716.5,4.6,-4600.0,-102.22222222222224,-2292.222222222194,28.629850088183563,3.578347398589066,0.00178,0.0014598167471340407,8693.051453681674,0.0012693825242504385,7251.740421792334
717.0,3.5,-3500.0,-77.77777777777777,-2331.1111111110827,28.43694885361566,3.577058818342153,0.00178,0.0014574454122574974,8671.249389638464,0.0012725534347442658,7242.929547949741
717.5,2.8,-2800.0,-62.22222222222222,-2362.222222222194,28.282627865961334,3.576027954144622,0.00178,0.0014555483443562628,8653.807738403895,0.0012750901631393276,7235.880848875668
718.0,2.8,-2800.0,-62.22222222222222,-2393.3333333333053,28.12830687830702,3.5749970899470913,0.00178,0.0014536512764550284,8636.366087169328,0.0012776268915343893,7228.832149801594
718.5,2.8,-2800.0,-62.22222222222222,-2424.4444444444166,27.973985890652692,3.57396622574956,0.00178,0.0014517542085537936,8618.92443593476,0.001280163619929451,7221.783450727519
719.0,2.9,-2900.0,-64.44444444444444,-2456.666666666639,27.81415343915358,3.5728985449735458,0.00178,0.0014497893882275152,8600.859868584672,0.0012827909457671935,7214.4830124008
719.5,2.6,-2600.0,-57.77777777777778,-2485.5555555555275,27.67085537918885,3.5719413139329816,0.00178,0.0014480278251763686,8584.664049581144,0.0012851464792768938,7207.937791832017
720.0,2.5,-2500.0,-55.55555555555556,-2513.3333333333053,27.533068783068924,3.5710208994709003,0.00178,0.0014463340145502664,8569.091146693137,0.001287411415343913,7201.64431051588
720.5,2.6,-2600.0,-57.77777777777778,-2542.222222222194,27.3897707231042,3.5700636684303357,0.00178,0.00144457245149912,8552.89532768961,0.0012897669488536132,7195.099089947096
721.0,2.6,-2600.0,-57.77777777777778,-2571.1111111110827,27.24647266313947,3.569106437389772,0.00178,0.0014428108884479737,8536.699508686084,0.0012921224823633135,7188.553869378313
721.5,2.6,-2600.0,-57.77777777777778,-2599.999999999972,27.103174603174747,3.568149206349207,0.00178,0.0014410493253968273,8520.503689682555,0.0012944780158730136,7182.00864880953
722.0,2.5,-2500.0,-55.55555555555556,-2627.777777777749,26.965388007054816,3.5672287918871266,0.00178,0.001439355514770725,8504.93078679455,0.001296742951940033,7175.715167493393
722.5,2.3,-2300.0,-51.11111111111112,-2653.333333333305,26.83862433862448,3.5663820105820117,0.00178,0.0014377972089947109,8490.603716137583,0.0012988266931216908,7169.925164682546
723.0,2.2,-2200.0,-48.888888888888886,-2677.777777777749,26.717372134038943,3.5655720458553803,0.00178,0.0014363066556437407,8476.899561596136,0.001300819836860668,7164.386901124345
723.5,2.1,-2100.0,-46.66666666666666,-2701.1111111110827,26.6016313932982,3.564798897707232,0.00178,0.0014348838547178148,8463.81832317021,0.0013027223831569641,7159.100376818789
724.0,1.9,-1900.0,-42.22222222222222,-2722.222222222194,26.496913580247053,3.56409938271605,0.00178,0.0014335965586419772,8451.982916975325,0.0013044437345678989,7154.317331018525
724.5,1.7,-1700.0,-37.77777777777778,-2741.1111111110827,26.403218694885503,3.563473500881835,0.00178,0.0014324447674162275,8441.393343011481,0.0013059838910934722,7150.0377637235515
725.0,1.6,-1600.0,-35.55555555555556,-2758.8888888888605,26.31503527336875,3.5628844356261036,0.00178,0.001431360728615522,8431.426685163155,0.0013074334501763645,7146.009935681223
725.5,1.6,-1600.0,-35.55555555555556,-2776.6666666666383,26.226851851851997,3.5622953703703715,0.00178,0.0014302766898148167,8421.460027314832,0.0013088830092592568,7141.982107638896
726.0,1.6,-1600.0,-35.55555555555556,-2794.444444444416,26.13866843033524,3.5617063051146394,0.00178,0.0014291926510141112,8411.493369466507,0.0013103325683421494,7137.954279596568
726.5,1.7,-1700.0,-37.77777777777778,-2813.333333333305,26.044973544973686,3.5610804232804245,0.00178,0.0014280408597883616,8400.903795502662,0.0013118727248677227,7133.674712301594
727.0,1.7,-1700.0,-37.77777777777778,-2832.222222222193,25.951278659612136,3.5604545414462088,0.00178,0.001426889068562612,8390.314221538818,0.0013134128813932957,7129.39514500662
727.5,1.3,-1300.0,-28.88888888888889,-2846.666666666638,25.879629629629772,3.5599759259259267,0.00178,0.001426008287037039,8382.216312037053,0.0013145906481481459,7126.122534722229
728.0,0.1,-100.0,-2.2222222222222223,-2847.777777777749,25.87411816578497,3.5599391093474435,0.00178,0.0014259405346119948,8381.593395921533,0.0013146812455908266,7125.870795469583
728.5,0.0,-0.0,-0.0,-2847.777777777749,25.87411816578497,3.5599391093474435,0.00178,0.0014259405346119948,8381.593395921533,0.0013146812455908266,7125.870795469583
729.0,3.8,-3800.0,-84.44444444444444,-2889.999999999972,25.664682539682683,3.5585400793650805,0.00178,0.0014233659424603192,8357.922583531763,0.001318123948412696,7116.304703869055
729.5,0.2,-200.0,-4.444444444444445,-2892.222222222193,25.65365961199309,3.558466446208114,0.00178,0.0014232304376102312,8356.676751300722,0.0013183051432980575,7115.801225363763
730.0,-0.3,300.0,6.666666666666667,-2888.88888888886,25.67019400352748,3.5585768959435633,0.00178,0.0014234336948853634,8358.545499647284,0.0013180333509700153,7116.5564431217
730.5,-0.1,100.0,2.2222222222222223,-2887.7777777777487,25.67570546737228,3.558613712522047,0.00178,0.0014235014473104077,8359.168415762804,0.0013179427535273346,7116.808182374345
731.0,0.0,-0.0,-0.0,-2887.7777777777487,25.67570546737228,3.558613712522047,0.00178,0.0014235014473104077,8359.168415762804,0.0013179427535273346,7116.808182374345
731.5,0.4,-400.0,-8.88888888888889,-2892.222222222193,25.65365961199309,3.558466446208114,0.00178,0.0014232304376102312,8356.676751300722,0.0013183051432980575,7115.801225363763
732.0,0.5,-500.0,-11.11111111111111,-2897.7777777777487,25.626102292769104,3.5582823633156977,0.00178,0.0014228916754850107,8353.56217072312,0.0013187581305114616,7114.542529100536
732.5,0.6,-600.0,-13.333333333333334,-2904.4444444444152,25.59303350970032,3.5580614638447985,0.00178,0.0014224851609347462,8349.824674029998,0.0013193017151675462,7113.032093584663
733.0,0.7,-700.0,-15.555555555555555,-2912.222222222193,25.554453262786744,3.5578037477954156,0.00178,0.0014220108939594375,8345.464261221357,0.0013199358972663115,7111.269918816144
733.5,0.7,-700.0,-15.555555555555555,-2919.999999999971,25.51587301587316,3.557546031746033,0.00178,0.0014215366269841288,8341.103848412715,0.001320570079365077,7109.507744047625
734.0,0.8,-800.0,-17.77777777777778,-2928.88888888886,25.471781305114785,3.5572514991181667,0.00178,0.0014209946075837761,8336.120519488553,0.0013212948589065234,7107.493830026462
734.5,0.8,-800.0,-17.77777777777778,-2937.7777777777483,25.42768959435641,3.5569569664903007,0.00178,0.0014204525881834234,8331.13719056439,0.0013220196384479694,7105.479916005297
735.0,0.8,-800.0,-17.77777777777778,-2946.666666666637,25.383597883598032,3.556662433862435,0.00178,0.0014199105687830707,8326.153861640229,0.0013227444179894155,7103.466001984134
735.5,0.8,-800.0,-17.77777777777778,-2955.5555555555256,25.339506172839656,3.5563679012345686,0.00178,0.001419368549382718,8321.170532716067,0.0013234691975308618,7101.45208796297
736.0,0.8,-800.0,-17.77777777777778,-2964.4444444444143,25.29541446208128,3.556073368606703,0.00178,0.0014188265299823653,8316.187203791904,0.001324193977072308,7099.438173941806
736.5,0.8,-800.0,-17.77777777777778,-2973.333333333303,25.251322751322903,3.5557788359788374,0.00178,0.0014182845105820126,8311.203874867742,0.0013249187566137543,7097.424259920642
737.0,0.8,-800.0,-17.77777777777778,-2982.222222222192,25.20723104056453,3.555484303350971,0.00178,0.0014177424911816598,8306.22054594358,0.0013256435361552001,7095.410345899478
737.5,0.8,-800.0,-17.77777777777778,-2991.1111111110804,25.16313932980615,3.5551897707231053,0.00178,0.0014172004717813071,8301.237217019418,0.0013263683156966464,7093.396431878314
738.0,0.8,-800.0,-17.77777777777778,-2999.999999999969,25.119047619047773,3.554895238095239,0.00178,0.0014166584523809544,8296.253888095256,0.0013270930952380927,7091.38251785715
738.5,0.8,-800.0,-17.77777777777778,-3008.8888888888578,25.0749559082894,3.554600705467373,0.00178,0.0014161164329806017,8291.270559171095,0.001327817874779539,7089.3686038359865
739.0,0.8,-800.0,-17.77777777777778,-3017.7777777777465,25.03086419753102,3.5543061728395076,0.00178,0.0014155744135802488,8286.287230246931,0.0013285426543209852,7087.3546898148215
739.5,0.3,-300.0,-6.666666666666667,-3021.11111111108,25.014329805996628,3.5541957231040575,0.00178,0.0014153711563051168,8284.418481900371,0.0013288144466490274,7086.599472056885
740.0,-1.6,1600.0,35.55555555555556,-3003.333333333302,25.102513227513384,3.554784788359789,0.00178,0.0014164551951058222,8294.385139748694,0.0013273648875661349,7090.627300099213
740.5,-2.1,2100.0,46.66666666666666,-2979.9999999999686,25.218253968254125,3.5555579365079377,0.00178,0.001417877996031748,8307.46637817462,0.0013254623412698387,7095.913824404769
741.0,-5.8,5800.0,128.88888888888889,-2915.5555555555243,25.53791887125236,3.5576932980599656,0.00178,0.0014218076366843053,8343.595512874797,0.0013202076895943537,7110.514701058208
741.5,-5.6,5600.0,124.44444444444444,-2853.333333333302,25.846560846561005,3.5597550264550275,0.00178,0.0014256017724867745,8378.478815343933,0.0013151342328042302,7124.612099206357
742.0,-5.4,5400.0,120.0,-2793.333333333302,26.14417989418005,3.561743121693123,0.00178,0.0014292604034391555,8412.11628558203,0.0013102419708994684,7138.206018849213
742.5,-5.2,5200.0,115.55555555555556,-2735.5555555555243,26.430776014109505,3.5636575837742517,0.00178,0.0014327835295414482,8444.507923589084,0.001305530903880068,7151.296459986779
743.0,-5.0,5000.0,111.11111111111111,-2679.9999999999686,26.70634920634936,3.565498412698414,0.00178,0.0014361711507936527,8475.653729365096,0.0013010010317460294,7163.883422619055
743.5,-4.9,4900.0,108.88888888888889,-2625.5555555555243,26.976410934744425,3.567302425044093,0.00178,0.0014394910196208134,8506.176619025591,0.001296561757054671,7176.218645998684
744.0,-4.8,4800.0,106.66666666666669,-2572.222222222191,27.240961199294688,3.5690696208112884,0.00178,0.0014427431360229297,8536.076592570564,0.0012922130798059938,7188.302130125669
744.5,-4.7,4700.0,104.44444444444444,-2519.9999999999686,27.50000000000016,3.570800000000001,0.00178,0.001445927500000002,8565.35365000002,0.0012879549999999973,7200.133875000007
745.0,-4.6,4600.0,102.22222222222224,-2468.8888888888573,27.753527336860827,3.57249356261023,0.00178,0.0014490441115520302,8594.00779131395,0.0012837875176366818,7211.713880621701
745.5,-5.0,5000.0,111.11111111111111,-2413.3333333333017,28.02910052910069,3.5743343915343924,0.00178,0.001452431732804235,8625.153597089964,0.0012792576455026429,7224.3008432539755
746.0,0.0,-0.0,-0.0,-2413.3333333333017,28.02910052910069,3.5743343915343924,0.00178,0.001452431732804235,8625.153597089964,0.0012792576455026429,7224.3008432539755
746.5,-4.5,4500.0,100.0,-2363.3333333333017,28.27711640211656,3.575991137566139,0.00178,0.001455480591931219,8653.184822288378,0.0012751807605820079,7235.629109623023
747.0,-0.7,700.0,15.555555555555555,-2355.555555555524,28.31569664903014,3.5762488536155215,0.00178,0.0014559548589065277,8657.545235097019,0.0012745465784832425,7237.391284391541
747.5,-1.3,1300.0,28.88888888888889,-2341.1111111110795,28.387345679012505,3.5767274691358035,0.00178,0.0014568356404321007,8665.643144598784,0.0012733688117283924,7240.663894675933
748.0,0.9,-900.0,-20.0,-2351.1111111110795,28.337742504409327,3.576396119929454,0.00178,0.001456225868606704,8660.036899559102,0.0012741841887125194,7238.398241402123
748.5,-0.7,700.0,15.555555555555555,-2343.3333333333017,28.37632275132291,3.576653835978837,0.00178,0.0014567001355820126,8664.397312367742,0.001273550006613754,7240.160416170642
749.0,0.8,-800.0,-17.77777777777778,-2352.2222222221903,28.332231040564533,3.576359303350971,0.00178,0.00145615811618166,8659.413983443581,0.0012742747861552001,7238.146502149479
749.5,0.7,-700.0,-15.555555555555555,-2359.999999999968,28.293650793650954,3.5761015873015887,0.00178,0.0014556838492063512,8655.05357063494,0.0012749089682539657,7236.38432738096
750.0,0.5,-500.0,-11.11111111111111,-2365.555555555524,28.266093474426967,3.575917504409172,0.00178,0.0014553450870811308,8651.938990057337,0.0012753619554673695,7235.125631117732
750.5,0.2,-200.0,-4.444444444444445,-2367.777777777746,28.25507054673737,3.575843871252206,0.00178,0.0014552095822310427,8650.693157826296,0.0012755431503527312,7234.622152612441
751.0,0.0,-0.0,-0.0,-2367.777777777746,28.25507054673737,3.575843871252206,0.00178,0.0014552095822310427,8650.693157826296,0.0012755431503527312,7234.622152612441
751.5,-0.1,100.0,2.2222222222222223,-2366.6666666666347,28.26058201058217,3.5758806878306886,0.00178,0.0014552773346560867,8651.316073941816,0.0012754525529100505,7234.873891865087
752.0,-0.1,100.0,2.2222222222222223,-2365.555555555524,28.266093474426967,3.575917504409172,0.00178,0.0014553450870811308,8651.938990057337,0.0012753619554673695,7235.125631117732
752.5,-0.1,100.0,2.2222222222222223,-2364.444444444412,28.271604938271764,3.5759543209876554,0.00178,0.0014554128395061748,8652.561906172858,0.0012752713580246888,7235.377370370377
753.0,-0.1,100.0,2.2222222222222223,-2363.3333333333007,28.277116402116565,3.575991137566139,0.00178,0.001455480591931219,8653.184822288378,0.0012751807605820079,7235.629109623023
753.5,-0.1,100.0,2.2222222222222223,-2362.222222222189,28.282627865961363,3.576027954144622,0.00178,0.0014555483443562632,8653.807738403899,0.0012750901631393271,7235.8808488756695
754.0,-0.2,200.0,4.444444444444445,-2359.9999999999677,28.293650793650954,3.5761015873015887,0.00178,0.0014556838492063512,8655.05357063494,0.0012749089682539657,7236.38432738096
754.5,-0.2,200.0,4.444444444444445,-2357.777777777745,28.30467372134055,3.576175220458555,0.00178,0.0014558193540564395,8656.29940286598,0.0012747277733686042,7236.88780588625
755.0,-0.2,200.0,4.444444444444445,-2355.555555555523,28.315696649030144,3.5762488536155215,0.00178,0.0014559548589065277,8657.545235097019,0.0012745465784832425,7237.391284391542
755.5,-0.2,200.0,4.444444444444445,-2353.3333333333007,28.32671957671974,3.576322486772488,0.00178,0.0014560903637566157,8658.79106732806,0.0012743653835978808,7237.894762896833
756.0,-0.2,200.0,4.444444444444445,-2351.1111111110786,28.33774250440933,3.5763961199294547,0.00178,0.0014562258686067042,8660.036899559102,0.0012741841887125194,7238.398241402124
756.5,-0.2,200.0,4.444444444444445,-2348.8888888888564,28.34876543209893,3.576469753086421,0.00178,0.0014563613734567922,8661.282731790143,0.001274002993827158,7238.901719907415
757.0,-0.2,200.0,4.444444444444445,-2346.6666666666342,28.35978835978852,3.576543386243387,0.00178,0.0014564968783068804,8662.528564021182,0.0012738217989417965,7239.405198412705
757.5,-0.2,200.0,4.444444444444445,-2344.444444444412,28.37081128747812,3.576617019400354,0.00178,0.0014566323831569686,8663.774396252224,0.0012736406040564346,7239.908676917998
