Zeit [s],Leistung [kW],Leistung [W],Current [A],Charge [C],SOC [%],U_R1 [V],U_R [V],I_R1 [A],U_R2 [V],I_R2 [A],Q_Irrev [W],Q_Sum_Cell [W],U_ges [V],Temperatur [K],Output Temperature [K],OCV [V],R [Ohm],R1 [Ohm],R2 [Ohm],C1 [C],C2 [C]
1044.0,0.1,-100,-2.198492679957776,-5310.918104547383,23.656160195697503,-0.013353846171230623,-0.01930481433751773,-9.048030302666417,-0.013563737081369055,-9.24501893573146,0,0,45.48570978272285,293.15,293.15,3.5451231501072598,0.0021952756666666663,0.0014758843333333334,0.00146714,7705.544599999999,6938.5491999999995
1044.5,0.0,0,-0.0,-5312.017350887362,23.650707584884117,-0.01290939104324988,-0.004826297483656093,-8.74688534303606,-0.01305595612798375,-8.898916346077232,0,0,45.68583606615777,293.15,293.15,3.5450867266670256,0.0021952756666666663,0.0014758843333333334,0.00146714,7705.544599999999,6938.5491999999995
1045.0,0.0,0,-0.0,-5312.017350887362,23.650707584884117,-0.01234182017077475,-0.0,-8.362322095323245,-0.01241468977030791,-8.46183034359905,0,0,45.76429281743726,293.15,293.15,3.5450867266670256,0.0021952756666666663,0.0014758843333333334,0.00146714,7705.544599999999,6938.5491999999995
1045.5,0.0,0,-0.0,-5312.017350887362,23.650707584884117,-0.011799202969174019,-0.0,-7.994666453654353,-0.01180492034303347,-8.04621259254977,0,0,45.779273843612636,293.15,293.15,3.5450867266670256,0.0021952756666666663,0.0014758843333333334,0.00146714,7705.544599999999,6938.5491999999995
1046.0,-0.1,100,2.1837133884389512,-5312.017350887362,23.650707584884117,-0.011280442331953494,-0.0,-7.643175062693595,-0.011225100818762476,-7.651008641821828,0,0,45.793555385712025,293.15,293.15,3.5450867266670256,0.0021952756666666663,0.0014758843333333334,0.00146714,7705.544599999999,6938.5491999999995
1046.5,-0.1,100,2.1798912354055213,-5310.925494193143,23.656123540708613,-0.010642791850303401,0.004793852864614243,-7.211128683957438,-0.010516399205011523,-7.167958889411728,0,0,45.87384837179603,293.15,293.15,3.545122905251934,0.0021952756666666663,0.0014758843333333334,0.00146714,7705.544599999999,6938.5491999999995
1047.0,-0.1,100,2.179081844889922,-5309.83554857544,23.661530016986905,-0.010033424154257429,0.004785462185065679,-6.798245585815394,-0.009842782152269629,-6.708822711036185,0,0,45.89088759309615,293.15,293.15,3.545159020513473,0.0021952756666666663,0.0014758843333333334,0.00146714,7705.544599999999,6938.5491999999995
1047.5,-0.2,200,4.356611973928935,-5308.746007652995,23.666934485848234,-0.009450900277184203,0.004783685349761953,-6.403550782220876,-0.009202309317118,-6.27227757209128,0,0,45.90723277557204,293.15,293.15,3.5451951223654667,0.0021952756666666663,0.0014758843333333334,0.00146714,7705.544599999999,6938.5491999999995
1048.0,-0.2,200,4.348833075613654,-5306.56770166603,23.677739575069296,-0.008752691174861323,0.009563964255474823,-5.930472312212355,-0.00843637905996711,-5.750220878693996,0,0,45.989348526967426,293.15,293.15,3.5452673003614636,0.0021952756666666663,0.0014758843333333334,0.00146714,7705.544599999999,6938.5491999999995
1048.5,-0.2,200,4.347051649829103,-5304.393285128223,23.68852537138778,-0.00808568410907742,0.009546887429289812,-5.478535090087742,-0.0077086293774897095,-5.2541879967076826,0,0,46.00819500450671,293.15,293.15,3.5453393494808703,0.0021952756666666663,0.0014758843333333334,0.00146714,7705.544599999999,6938.5491999999995
1049.0,-0.3,300,6.518003581248231,-5302.219759303309,23.699306749487555,-0.00744811809330763,0.009542976708613015,-5.046545942042632,-0.00701675277837755,-4.782606144183616,0,0,46.02636317400557,293.15,293.15,3.5454113690865774,0.0021952756666666663,0.0014758843333333334,0.00146714,7705.544599999999,6938.5491999999995
1049.5,-0.3,300,6.506171769335111,-5298.960757512685,23.715472432972796,-0.006697713668726734,0.01430881465716043,-4.5381020161652685,-0.006202417576615786,-4.227556727112468,0,0,46.110064510433,293.15,293.15,3.545519355852259,0.0021952756666666663,0.0014758843333333334,0.00146714,7705.544599999999,6938.5491999999995
1050.0,-0.4,400,8.671052809411004,-5295.707671628017,23.731608771686425,-0.005981069073255806,0.01428284056837498,-4.052532395778852,-0.005428932501634436,-3.7003506833938387,0,0,46.13049981264855,293.15,293.15,3.545627146594865,0.0021952756666666663,0.0014758843333333334,0.00146714,7705.544599999999,6938.5491999999995
1050.5,-0.4,400,8.654922779212164,-5291.372145223311,23.753114359011352,-0.005155456746958334,0.01903535123688161,-3.493130613640003,-0.004537434644070434,-3.0927073381343524,0,0,46.21647242893263,293.15,293.15,3.545770803918196,0.0021952756666666663,0.0014758843333333334,0.00146714,7705.544599999999,6938.5491999999995
1051.0,-0.2,200,4.3253410116390505,-5287.044683833705,23.774579941301067,-0.004367189724738246,0.0189999413740835,-2.959032510952131,-0.0036908866281432345,-2.5157017245411035,0,0,46.23912876737821,293.15,293.15,3.5459141940078913,0.0021952756666666663,0.0014758843333333334,0.00146714,7705.544599999999,6938.5491999999995
1051.5,-0.3,300,6.503493495598106,-5284.882013327885,23.785307473571997,-0.003894518816922646,0.00949531587288659,-2.6387696711481086,-0.0031979130583816946,-2.1796918210816245,0,0,46.12905359297356,293.15,293.15,3.5459858539234608,0.0021952756666666663,0.0014758843333333334,0.00146714,7705.544599999999,6938.5491999999995
1052.0,-0.3,300,6.492317360768684,-5281.630266580086,23.80143716974164,-0.003301292533685883,0.014276961019211462,-2.236823346603189,-0.002572192531914884,-1.7532018293515848,0,0,46.208461991217305,293.15,293.15,3.546093600293874,0.0021952756666666663,0.0014758843333333334,0.00146714,7705.544599999999,6938.5491999999995
1052.5,-0.3,300,6.490046659175712,-5278.384107899701,23.817539147322915,-0.0027348730811677657,0.014252426322373045,-1.8530402548490807,-0.0019780107402717355,-1.3482085828698935,0,0,46.22462915206567,293.15,293.15,3.5462011615041176,0.0021952756666666663,0.0014758843333333334,0.00146714,7705.544599999999,6938.5491999999995
1053.0,-0.4,400,8.65045490210497,-5275.1390845701135,23.833635493203804,-0.0021935040185563576,0.01424744150641973,-1.4862303020740497,-0.0014131768667837732,-0.9632188249136232,0,0,46.24034279430385,293.15,293.15,3.5463086850946013,0.0021952756666666663,0.0014758843333333334,0.00146714,7705.544599999999,6938.5491999999995
1053.5,-0.4,400,8.635314281368466,-5270.813857119061,23.855089994449102,-0.0015357513397788562,0.01899013315218842,-1.0405634812250573,-0.0007204042532366505,-0.4910262505532195,0,0,46.32141772338721,293.15,293.15,3.5464520011629204,0.0021952756666666663,0.0014758843333333334,0.00146714,7705.544599999999,6938.5491999999995
1054.0,-0.4,400,8.631934039687723,-5266.496199978377,23.8765069445517,-0.0009078996910716693,0.018956895315907343,-0.6151563984835776,-6.274944177248412e-05,-0.042769907283888464,0,0,46.3395570634447,293.15,293.15,3.5465950663896058,0.0021952756666666663,0.0014758843333333334,0.00146714,7705.544599999999,6938.5491999999995
1054.5,-0.3,300,6.471480137634447,-5262.180232958533,23.897915511118384,-0.00030787134017669804,0.018949474753598157,-0.20860126584673508,0.0005623599072375087,0.3833035069846836,0,0,46.357246506154084,293.15,293.15,3.546738075614271,0.0021952756666666663,0.0014758843333333334,0.00146714,7705.544599999999,6938.5491999999995
1055.0,-0.3,300,6.478317172109822,-5258.9444928897165,23.913965809078785,0.00012558805498929593,0.01420668287346555,0.08509342646496638,0.001001081061700877,0.6823350612081172,0,0,46.30832236673242,293.15,293.15,3.5468452916046456,0.0021952756666666663,0.0014758843333333334,0.00146714,7705.544599999999,6938.5491999999995
1055.5,-0.3,300,6.476581111079742,-5255.705334303661,23.930033063969937,0.0005404337328434516,0.014221692048881502,0.366176210857164,0.0014187463360857374,0.9670149652287698,0,0,46.32073540880669,293.15,293.15,3.5469526208673194,0.0021952756666666663,0.0014758843333333334,0.00146714,7705.544599999999,6938.5491999999995
1056.0,-0.3,300,6.474951059691467,-5252.467043748122,23.946096013154154,0.0009369277652199938,0.014217880916346319,0.6348246566883134,0.0018157721398265954,1.2376270429724467,0,0,46.332396528460414,293.15,293.15,3.54705992136787,0.0021952756666666663,0.0014758843333333334,0.00146714,7705.544599999999,6938.5491999999995
1056.5,-0.2,200,4.315592616643773,-5249.229568218276,23.962154919552205,0.0013158838745002616,0.014214302504198223,0.8915901095909694,0.0021931798561773725,1.4948674674382625,0,0,46.343577294267305,293.15,293.15,3.547167194862609,0.0021952756666666663,0.0014758843333333334,0.00146714,7705.544599999999,6938.5491999999995
1057.0,-0.2,200,4.3207357784818665,-5247.071771909954,23.972858274256183,0.0015380617142763627,0.009473915458564401,1.042128898273891,0.0023964446214690496,1.6334123679192507,0,0,46.288412495862445,293.15,293.15,3.547238693272032,0.0021952756666666663,0.0014758843333333334,0.00146714,7705.544599999999,6938.5491999999995
1057.5,-0.2,200,4.320142146785162,-5244.911404020713,23.983574384817892,0.0017508050731434295,0.009485206116597297,1.1862752612795737,0.0025900963008837186,1.765405006259606,0,0,46.29477299695571,293.15,293.15,3.5473102768905838,0.0021952756666666663,0.0014758843333333334,0.00146714,7705.544599999999,6938.5491999999995
1058.0,-0.2,200,4.319586942370614,-5242.75133294732,23.994289023078768,0.001954156493983015,0.00948390293137856,1.3240580239573978,0.002774193658046334,1.890885435640998,0,0,46.300723348848464,293.15,293.15,3.547381850674166,0.0021952756666666663,0.0014758843333333334,0.00146714,7705.544599999999,6938.5491999999995
1058.5,-0.1,100,2.159526843067078,-5240.591539476135,24.005002284344567,0.00214853139374112,0.009482684104637276,1.4557586561601281,0.0029492087394937362,2.0101754021386755,0,0,46.306439913464814,293.15,293.15,3.5474534152594215,0.0021952756666666663,0.0014758843333333334,0.00146714,7705.544599999999,6938.5491999999995
1059.0,-0.1,100,2.1623494780004164,-5239.511776054602,24.01035825369741,0.002194197743327037,0.004740756730098641,1.4867003421408838,0.00295997117963961,2.017511062093331,0,0,46.24599354424093,293.15,293.15,3.5474891931346986,0.0021952756666666663,0.0014758843333333334,0.00146714,7705.544599999999,6938.5491999999995
1059.5,-0.1,100,2.1622909437572373,-5238.430601315602,24.01572122363293,0.002238039494360412,0.0047469531918836825,1.5164057533599031,0.002970408405904943,2.02462505684866,0,0,46.24724544525822,293.15,293.15,3.547525017773868,0.0021952756666666663,0.0014758843333333334,0.00146714,7705.544599999999,6938.5491999999995
1060.0,0.0,0,-0.0,-5237.349455843723,24.021084048394233,0.0022799499123727436,0.0047468246930839645,1.5448025708243691,0.0029803287713113433,2.031386760166953,0,0,46.24838328266054,293.15,293.15,3.5475608414432735,0.0021952756666666663,0.0014758843333333334,0.00146714,7705.544599999999,6938.5491999999995
1060.5,0.0,0,-0.0,-5237.349455843723,24.021084048394233,0.0021797102375011993,-0.0,1.4768841895477351,0.002833944656879543,1.931611609580233,0,0,46.183468452389505,293.15,293.15,3.5475608414432735,0.0021952756666666663,0.0014758843333333334,0.00146714,7705.544599999999,6938.5491999999995
1061.0,7.7,-7700,-166.7373564325333,-5237.349455843723,24.021084048394233,0.002083877673664781,-0.0,1.41195188986001,0.002694750456917667,1.8367370918369528,0,0,46.18041310446013,293.15,293.15,3.5475608414432735,0.0021952756666666663,0.0014758843333333334,0.00146714,7705.544599999999,6938.5491999999995
1061.5,1.4,-1400,-34.07462499669979,-5320.71813405999,23.607548938194494,-0.008827051861568413,-0.3660344613006671,-5.980856129580443,-0.009452896599067052,-6.443077415288965,0,0,41.08629222289588,293.15,293.15,3.544798426907139,0.0021952756666666663,0.0014758843333333334,0.00146714,7705.544599999999,6938.5491999999995
1062.0,1.1,-1100,-24.545147054033503,-5337.75544655834,23.523038459532042,-0.010650009895392483,-0.07480319510604679,-7.216019341664183,-0.0114440583524067,-7.80024970514518,0,0,44.81537623622577,293.15,293.15,3.5442338969096743,0.0021952756666666663,0.0014758843333333334,0.00146714,7705.544599999999,6938.5491999999995
1062.5,1.0,-1000,-22.196699430634272,-5350.028020085357,23.462162598782953,-0.01177446823104142,-0.05388336406247476,-7.977907187650943,-0.01265071531095996,-8.622704929972572,0,0,45.05174308122012,293.15,293.15,3.54382724615987,0.0021952756666666663,0.0014758843333333334,0.00146714,7705.544599999999,6938.5491999999995
1063.0,1.1,-1100,-24.396046213421357,-5361.126369800674,23.407111260909353,-0.012697102060387067,-0.04872787414038526,-8.603046846977666,-0.013628873288182469,-9.289415657798484,0,0,45.089273498540955,293.15,293.15,3.5434595032228744,0.0021952756666666663,0.0014758843333333334,0.00146714,7705.544599999999,6938.5491999999995
1063.5,1.1,-1100,-24.447824258413167,-5373.324392907385,23.346605193911778,-0.013721883577221301,-0.053556046615199374,-9.297397680365625,-0.014717474818573207,-10.031404513934053,0,0,44.99377892989638,293.15,293.15,3.5430553226953307,0.0021952756666666663,0.0014758843333333334,0.00146714,7705.544599999999,6938.5491999999995
1064.0,1.0,-1000,-22.24162165770998,-5385.548305036592,23.28597070914389,-0.01470496961231138,-0.05366971369743746,-9.963497328479477,-0.015756338947725677,-10.739492446341643,0,0,44.96075040703489,293.15,293.15,3.5426502843370815,0.0021952756666666663,0.0014758843333333334,0.00146714,7705.544599999999,6938.5491999999995
1064.5,1.0,-1000,-22.22331381233319,-5396.669115865447,23.23080795701663,-0.015501676721710923,-0.04882649081237704,-10.503314095556442,-0.016585195880192794,-11.304439849089244,0,0,44.99778963860168,293.15,293.15,3.5422817971528717,0.0021952756666666663,0.0014758843333333334,0.00146714,7705.544599999999,6938.5491999999995
1065.0,1.0,-1000,-22.235360557386805,-5407.780772771614,23.175690611251916,-0.016262168051342365,-0.04878630004491227,-11.018592503528867,-0.017372022754840014,-11.840739639598139,0,0,44.97341059161688,293.15,293.15,3.541913613283163,0.0021952756666666663,0.0014758843333333334,0.00146714,7705.544599999999,6938.5491999999995
1065.5,0.8,-800,-17.797917786425735,-5418.898453050307,23.120543387647285,-0.016990005513593764,-0.048812745971191014,-11.511745961298523,-0.01812107133964998,-12.351289815320952,0,0,44.94907829106564,293.15,293.15,3.541545229829484,0.0021952756666666663,0.0014758843333333334,0.00146714,7705.544599999999,6938.5491999999995
1066.0,0.0,0,-0.0,-5427.797411943519,23.076401726470642,-0.017397904770002404,-0.039071335833874274,-11.788122129265146,-0.018513561744640177,-12.6188105733878,0,0,45.06147829539599,293.15,293.15,3.541250363532824,0.0021952756666666663,0.0014758843333333334,0.00146714,7705.544599999999,6938.5491999999995
1066.5,-0.6,600,13.160442911726427,-5427.797411943519,23.076401726470642,-0.01663299309008914,-0.0,-11.269848669321515,-0.017604235442436555,-11.999015392148367,0,0,45.59117075500388,293.15,293.15,3.541250363532824,0.0021952756666666663,0.0014758843333333334,0.00146714,7705.544599999999,6938.5491999999995
1067.0,0.8,-800,-17.386102498578918,-5421.217190487656,23.109041713850914,-0.015047752016989132,0.028890800086668837,-10.1957529307214,-0.015791215344238305,-10.763264135827736,0,0,46.013763007861556,293.15,293.15,3.5414683986485245,0.0021952756666666663,0.0014758843333333334,0.00146714,7705.544599999999,6938.5491999999995
1067.5,0.8,-800,-17.728141484050845,-5429.910241736945,23.065921419955625,-0.015514321866436082,-0.038167287753302824,-10.511881938198012,-0.016268464850716632,-11.08855654587608,0,0,45.12599364799302,293.15,293.15,3.541180355085303,0.0021952756666666663,0.0014758843333333334,0.00146714,7705.544599999999,6938.5491999999995
1068.0,0.9,-900,-19.95560679699458,-5438.77431247897,23.02195281508447,-0.01598257297135168,-0.0389181576151607,-10.829150096914786,-0.016746921135077544,-11.414671493570856,0,0,45.10010691008127,293.15,293.15,3.5408866448047647,0.0021952756666666663,0.0014758843333333334,0.00146714,7705.544599999999,6938.5491999999995
1068.5,0.9,-900,-19.99265136306822,-5448.752115877468,22.972459742671287,-0.016574773599200864,-0.043808058015010136,-11.230401478526566,-0.017362390958612393,-11.834174624515992,0,0,45.01654051060686,293.15,293.15,3.5405560310810436,0.0021952756666666663,0.0014758843333333334,0.00146714,7705.544599999999,6938.5491999999995
1069.0,0.9,-900,-20.001714302577508,-5458.7484415590025,22.922874793854152,-0.017143341451273362,-0.043889381049493824,-11.615640239607774,-0.017950300369022874,-12.234892627167737,0,0,44.996143149791024,293.15,293.15,3.540224803622946,0.0021952756666666663,0.0014758843333333334,0.00146714,7705.544599999999,6938.5491999999995
1069.5,0.9,-900,-20.010126628771065,-5468.749298710291,22.873267367508475,-0.017687499878632912,-0.043909276700067036,-11.984340154004556,-0.018509986655848496,-12.616373799261485,0,0,44.97722661614531,293.15,293.15,3.539893426014957,0.0021952756666666663,0.0014758843333333334,0.00146714,7705.544599999999,6938.5491999999995
1070.0,0.9,-900,-20.018247634781805,-5478.754362024677,22.823639077258544,-0.018208279842372693,-0.04392774407505981,-12.337199759583255,-0.01904278916372072,-12.979531035702603,0,0,44.95898024741414,293.15,293.15,3.539561909036087,0.0021952756666666663,0.0014758843333333334,0.00146714,7705.544599999999,6938.5491999999995
1070.5,0.9,-900,-20.02609451585571,-5488.763485842068,22.773990645624664,-0.018706690290558183,-0.043945571921944045,-12.674902679065985,-0.01955000734407744,-13.325250040267077,0,0,44.941363843430516,293.15,293.15,3.539230257512773,0.0021952756666666663,0.0014758843333333334,0.00146714,7705.544599999999,6938.5491999999995
1071.0,0.9,-900,-20.03367958076424,-5498.7765330999955,22.72432275248018,-0.01918369692788202,-0.04396279798902482,-12.998103235200695,-0.020032878062612423,-13.654373858399623,0,0,44.92434833909164,293.15,293.15,3.538898475986568,0.0021952756666666663,0.0014758843333333334,0.00146714,7705.544599999999,6938.5491999999995
1071.5,0.9,-900,-20.04101454823791,-5508.793372890377,22.67463604717075,-0.019640223799815483,-0.0439794492974486,-13.307427524118635,-0.0204925783211596,-13.967704732445165,0,0,44.907906125896794,293.15,293.15,3.5385665687951002,0.0021952756666666663,0.0014758843333333334,0.00146714,7705.544599999999,6938.5491999999995
1072.0,0.9,-900,-20.048110623442643,-5518.813880164496,22.624931149977694,-0.020077155085900005,-0.04399555157305934,-13.60347463039674,-0.02093022815549332,-14.266006076784302,0,0,44.892010868476184,293.15,293.15,3.5382345400818513,0.0021952756666666663,0.0014758843333333334,0.00146714,7705.544599999999,6938.5491999999995
1072.5,0.9,-900,-20.05497852011726,-5528.837935476217,22.575208653391776,-0.020495336819157762,-0.04401112941428512,-13.88681779206123,-0.021346893396308964,-14.55000435971275,0,0,44.876637444273754,293.15,293.15,3.5379023938046563,0.0021952756666666663,0.0014758843333333334,0.00146714,7705.544599999999,6938.5491999999995
1073.0,0.9,-900,-20.061628481228198,-5538.865424736276,22.525469123331966,-0.020895578531343557,-0.04402620634073609,-14.158005515344286,-0.02174358829618836,-14.82039089397628,0,0,44.86176188748267,293.15,293.15,3.537570133743858,0.0021952756666666663,0.0014758843333333334,0.00146714,7705.544599999999,6938.5491999999995
1073.5,0.9,-900,-20.068070298833714,-5548.896238976889,22.47571310031305,-0.021278654827202252,-0.044040804838547214,-14.417562641337692,-0.02212127802902559,-15.07782354037487,0,0,44.84736133559911,293.15,293.15,3.5372377635100913,0.0021952756666666663,0.0014758843333333334,0.00146714,7705.544599999999,6938.5491999999995
1074.0,0.9,-900,-20.074313333187106,-5558.930274126306,22.425941100563957,-0.021645306890801755,-0.044054946403985704,-14.66599136662364,-0.02248088106812048,-15.322928328666984,0,0,44.83341397845518,293.15,293.15,3.5369052865517676,0.0021952756666666663,0.0014758843333333334,0.00146714,7705.544599999999,6938.5491999999995
1074.5,0.9,-900,-20.08036653110127,-5568.9674307929,22.37615361709871,-0.021996243926878573,-0.04406865158538787,-14.903772219872632,-0.022823271448844457,-15.556300999798559,0,0,44.8198990096144,293.15,293.15,3.536572706162219,0.0021952756666666663,0.0014758843333333334,0.00146714,7705.544599999999,6938.5491999999995
1075.0,0.9,-900,-20.08623844359612,-5579.007614058451,22.326351120741812,-0.022332144540005167,-0.044081940023474354,-15.131364996311929,-0.02314928092149493,-15.77850847328471,0,0,44.80679658002055,293.15,293.15,3.5362400254865554,0.0021952756666666663,0.0014758843333333334,0.00146714,7705.544599999999,6938.5491999999995
1075.5,0.9,-900,-20.0919372428511,-5589.050733280249,22.276534061109878,-0.022653658054266328,-0.044094830490091094,-15.349209651885317,-0.02345970099968011,-15.990090243385163,0,0,44.7940877537943,293.15,293.15,3.5359072475282143,0.0021952756666666663,0.0014758843333333334,0.00146714,7705.544599999999,6938.5491999999995
1076.0,0.9,-900,-20.097470738484347,-5599.096701901674,22.226702867551218,-0.022961405776015013,-0.044107340925424766,-15.55772715884579,-0.023755284909315423,-16.19155970753672,0,0,44.78175446607833,293.15,293.15,3.5355743751552424,0.0021952756666666663,0.0014758843333333334,0.00146714,7705.544599999999,6938.5491999999995
1076.5,0.9,-900,-20.102846393180457,-5609.145437270917,22.176857950045058,-0.023255982202166552,-0.044119488473740046,-15.757320324447209,-0.024036749443064612,-16.38340543033699,0,0,44.7697794828353,293.15,293.15,3.5352414111063015,0.0021952756666666663,0.0014758843333333334,0.00146714,7705.544599999999,6938.5491999999995
1077.0,0.9,-900,-20.10807133768829,-5619.196860467507,22.126999700061972,-0.02353795617638333,-0.044131289517686814,-15.948374574328653,-0.02430477672482284,-16.566092346212933,0,0,44.75814636250777,293.15,293.15,3.534908357996414,0.0021952756666666663,0.0014758843333333334,0.00146714,7705.544599999999,6938.5491999999995
1077.5,0.9,-900,-20.11315238521002,-5629.250896136351,22.07712849138715,-0.023807871995400173,-0.04414275971122455,-16.131258702116114,-0.024560015888614846,-16.74006290375482,0,0,44.74683941945395,293.15,293.15,3.5345752183224666,0.0021952756666666663,0.0014758843333333334,0.00146714,7705.544599999999,6938.5491999999995
1078.0,0.9,-900,-20.11809604520253,-5639.3074723289565,22.027244680907955,-0.024066250467642998,-0.04415391401121018,-16.306325586699995,-0.024803084676067934,-16.905738154550985,0,0,44.73584368907608,293.15,293.15,3.5342419944684655,0.0021952756666666663,0.0014758843333333334,0.00146714,7705.544599999999,6938.5491999999995
1078.5,0.9,-900,-20.122908536611593,-5649.3665203515575,21.977348609367276,-0.024313589926200058,-0.04416476670769601,-16.473912878583793,-0.025034570956416823,-17.063518789220403,0,0,44.725144894563385,293.15,293.15,3.5339086887105737,0.0021952756666666663,0.0014758843333333334,0.00146714,7705.544599999999,6938.5491999999995
1079.0,0.9,-900,-20.127595800559153,-5659.427974619864,21.92744060208401,-0.024550367198115906,-0.044175331452982365,-16.63434365663879,-0.025255034172804423,-17.213786123208706,0,0,44.71472941517425,293.15,293.15,3.5335753032219217,0.0021952756666666663,0.0014758843333333334,0.00146714,7705.544599999999,6938.5491999999995
1079.5,0.9,-900,-20.13216351250349,-5669.491772520143,21.87752096964215,-0.02477703853189291,-0.044185621289469686,-16.787927056541857,-0.025465006718459245,-17.356903034788257,0,0,44.704584255986035,293.15,293.15,3.5332418400772094,0.0021952756666666663,0.0014758843333333334,0.00146714,7705.544599999999,6938.5491999999995
1080.0,0.9,-900,-20.136617093891523,-5679.557854276395,21.82759000854963,-0.024994040485003508,-0.04419564867635343,-16.934958872118145,-0.02566499524615573,-17.49321485758396,0,0,44.694697019044796,293.15,293.15,3.532908301257112,0.0021952756666666663,0.0014758843333333334,0.00146714,7705.544599999999,6938.5491999999995
1080.5,0.9,-900,-20.140961723322356,-5689.626162823341,21.77764800186835,-0.025201790773138454,-0.0442054255152041,-17.07572213075762,-0.025855481914197773,-17.6230502298334,0,0,44.68505587584923,293.15,293.15,3.5325746886524807,0.0021952756666666663,0.0014758843333333334,0.00146714,7705.544599999999,6938.5491999999995
1081.0,0.9,-900,-20.145202347240144,-5699.696643685002,21.727695219816457,-0.025400689082841623,-0.04421496317447429,-17.21048764402379,-0.026036925572008037,-17.746721902482406,0,0,44.67564954110765,293.15,293.15,3.532241004068374,0.0021952756666666663,0.0014758843333333334,0.00146714,7705.544599999999,6938.5491999999995
1081.5,0.9,-900,-20.14934369017457,-5709.769244858621,21.67773192034414,-0.02559111784911055,-0.0442242725129725,-17.339514534524643,-0.026209762888255484,-17.864527508114758,0,0,44.66646724770828,293.15,293.15,3.531907249227899,0.0021952756666666663,0.0014758843333333334,0.00146714,7705.544599999999,6938.5491999999995
1082.0,0.8,-800,-17.914124679596487,-5719.843916703709,21.627758349683983,-0.0257734429994737,-0.04423336390234377,-17.463050740069534,-0.026374409424310876,-17.976750292617524,0,0,44.65749872284689,293.15,293.15,3.531573425775889,0.0021952756666666663,0.0014758843333333334,0.00146714,7705.544599999999,6938.5491999999995
1082.5,0.8,-800,-17.890244368796044,-5728.800979043507,21.583328476966727,-0.02580271243875038,-0.03932644199875096,-17.48288253759975,-0.02636989654912502,-17.973674324962186,0,0,44.71710858211365,293.15,293.15,3.531276634226138,0.0021952756666666663,0.0014758843333333334,0.00146714,7705.544599999999,6938.5491999999995
1083.0,0.8,-800,-17.89161957961605,-5737.7461012279055,21.538957831210787,-0.02582914547186762,-0.039274018133538306,-17.500792500135592,-0.026363884488551453,-17.969576515227896,0,0,44.7136714728409,293.15,293.15,3.5309802383124884,0.0021952756666666663,0.0014758843333333334,0.00146714,7705.544599999999,6938.5491999999995
1083.5,0.8,-800,-17.893280041109275,-5746.691911017713,21.49458377471372,-0.025854505592389176,-0.03927703710038801,-17.517975500150424,-0.0263582668202634,-17.965747522570034,0,0,44.709522131326615,293.15,293.15,3.530683819615088,0.0021952756666666663,0.0014758843333333334,0.00146714,7705.544599999999,6938.5491999999995
1084.0,0.8,-800,-17.89494102969418,-5755.638551038268,21.450205600008594,-0.02587885848114923,-0.039280682271099515,-17.534476040341843,-0.02635304472848514,-17.962188154153754,0,0,44.70537224305521,293.15,293.15,3.5303873734080575,0.0021952756666666663,0.0014758843333333334,0.00146714,7705.544599999999,6938.5491999999995
1084.5,0.8,-800,-17.89659942218655,-5764.586021553115,21.405823305788118,-0.02590224845603513,-0.03928432859892257,-17.55032414873193,-0.026348198821760174,-17.958885192796988,0,0,44.70122960947731,293.15,293.15,3.5300908996826648,0.0021952756666666663,0.0014758843333333334,0.00146714,7705.544599999999,6938.5491999999995
1085.0,0.8,-800,-17.89825530348864,-5773.534321264208,21.361436898491032,-0.025924717683807465,-0.039287969227606856,-17.565548395825598,-0.026343710436017343,-17.955825917102214,0,0,44.69709401474835,293.15,293.15,3.5297943984819202,0.0021952756666666663,0.0014758843333333334,0.00146714,7705.544599999999,6938.5491999999995
1085.5,0.8,-800,-17.89990879042514,-5782.483448915953,21.317046384345467,-0.02594630648284336,-0.03929160434353622,-17.580176099737283,-0.02633956183002248,-17.952998234675952,0,0,44.692965163483336,293.15,293.15,3.529497869847428,0.0021952756666666663,0.0014758843333333334,0.00146714,7705.544599999999,6938.5491999999995
1086.0,0.8,-800,-17.901559995674976,-5791.433403311165,21.27265176928986,-0.025967053406473383,-0.039295234203173074,-17.594233382656714,-0.026335736142352007,-17.950390652802056,0,0,44.68884277086915,293.15,293.15,3.5292013138188563,0.0021952756666666663,0.0014758843333333334,0.00146714,7705.544599999999,6938.5491999999995
1086.5,0.8,-800,-17.903209027530472,-5800.384183309003,21.22825305898312,-0.025986995320314118,-0.039298859053878706,-17.607745223246347,-0.026332217347880747,-17.947992248783855,0,0,44.68472656325513,293.15,293.15,3.528904730434007,0.0021952756666666663,0.0014758843333333334,0.00146714,7705.544599999999,6938.5491999999995
1087.0,0.8,-800,-17.904855990059307,-5809.335787822768,21.183850258815635,-0.02600616747618511,-0.03930247913338464,-17.620735506724515,-0.026328990216389528,-17.94579264173121,0,0,44.680616277738075,293.15,293.15,3.5286081197288883,0.0021952756666666663,0.0014758843333333334,0.00146714,7705.544599999999,6938.5491999999995
1087.5,0.8,-800,-17.90650098326504,-5818.288215817797,21.139443373919658,-0.026024603582786503,-0.039306094670148096,-17.633227072753783,-0.026326040273217555,-17.943781965741206,0,0,44.676511661751206,293.15,293.15,3.5283114817377834,0.0021952756666666663,0.0014758843333333334,0.00146714,7705.544599999999,6938.5491999999995
